Pump Start Time,Pump Stop Time,Idle Voltage (V),Idle Current (mA),Loaded Voltage (V),Loaded Current (mA),PCB Temp (*C)
2025-07-24T22:00:00,2025-07-24T22:00:30,12.58,2,12.01,3562,22.75
2025-07-25T04:00:00,2025-07-25T04:00:30,12.57,2,12,3568,22.5
2025-07-25T10:00:00,2025-07-25T10:00:30,12.56,2,11.99,3559,22.5
2025-07-25T16:00:00,2025-07-25T16:00:30,12.54,2,11.97,3563,22
2025-07-25T22:00:00,2025-07-25T22:00:30,12.53,2,11.95,3560,22
2025-07-26T04:00:00,2025-07-26T04:00:30,12.52,2,11.95,3567,21.75
2025-07-26T10:00:00,2025-07-26T10:00:30,12.51,2,11.93,3556,22
2025-07-26T16:00:00,2025-07-26T16:00:30,12.5,1,11.92,3593,21.75
2025-07-26T22:00:00,2025-07-26T22:00:30,12.49,1,11.91,3568,21.75
2025-07-27T04:00:00,2025-07-27T04:00:30,12.47,1,11.91,3538,21.5
2025-07-27T10:00:00,2025-07-27T10:00:30,12.47,1,11.9,3581,22.25
2025-07-27T16:00:00,2025-07-27T16:00:30,12.45,1,11.89,3562,21.5
2025-07-27T22:00:00,2025-07-27T22:00:30,12.44,1,11.87,3515,22.25
2025-07-28T04:00:00,2025-07-28T04:00:30,12.43,1,11.87,3526,21.25
2025-07-28T10:00:00,2025-07-28T10:00:30,12.42,1,11.86,3584,22
2025-07-28T16:00:00,2025-07-28T16:00:30,12.41,1,11.83,3522,21
2025-07-28T22:00:00,2025-07-28T22:00:30,12.4,1,11.83,3535,21.5
2025-07-29T04:00:00,2025-07-29T04:00:30,12.39,1,11.81,3542,21
2025-07-29T10:00:00,2025-07-29T10:00:30,12.38,1,11.81,3584,21.75
2025-07-29T16:00:00,2025-07-29T16:00:30,12.37,1,11.8,3551,21.25
2025-07-29T22:00:00,2025-07-29T22:00:30,12.36,1,11.79,3520,21.75
2025-07-30T04:00:00,2025-07-30T04:00:30,12.35,1,11.78,3531,21.25
2025-07-30T10:00:00,2025-07-30T10:00:30,12.34,1,11.78,3506,21.75
2025-07-30T16:00:00,2025-07-30T16:00:30,12.33,1,11.76,3535,21
2025-07-30T22:00:00,2025-07-30T22:00:30,12.32,1,11.75,3489,21.5
2025-07-31T04:00:00,2025-07-31T04:00:30,12.31,1,11.75,3527,21
2025-07-31T10:00:00,2025-07-31T10:00:30,12.3,1,11.73,3510,21.25
2025-07-31T16:00:00,2025-07-31T16:00:30,12.29,1,11.73,3521,21.5
2025-07-31T22:00:00,2025-07-31T22:00:30,12.28,1,11.71,3505,21
2025-08-01T04:00:00,2025-08-01T04:00:30,12.27,1,11.71,3453,21.75
2025-08-01T10:00:00,2025-08-01T10:00:30,12.26,1,11.71,3473,22.25
2025-08-01T16:00:00,2025-08-01T16:00:30,12.25,1,11.69,3481,21.5
2025-08-01T22:00:00,2025-08-01T22:00:30,12.24,1,11.68,3520,22
2025-08-02T04:00:00,2025-08-02T04:00:30,12.23,1,11.67,3495,22.25
2025-08-02T10:00:00,2025-08-02T10:00:30,12.23,0,11.67,3505,22.5
2025-08-02T16:00:00,2025-08-02T16:00:30,12.22,0,11.66,3478,22.25
2025-08-02T22:00:00,2025-08-02T22:00:30,12.21,0,11.65,3460,22.5
2025-08-03T04:00:00,2025-08-03T04:00:30,12.2,0,11.65,3416,22.75
2025-08-03T10:00:00,2025-08-03T10:00:30,12.19,0,11.63,3429,22.75
2025-08-03T16:00:00,2025-08-03T16:00:30,12.18,0,11.62,3468,22.5
2025-08-03T22:00:00,2025-08-03T22:00:30,12.17,0,11.61,3459,22.75
2025-08-04T04:00:00,2025-08-04T04:00:30,12.16,0,11.6,3463,22.75
2025-08-04T10:00:00,2025-08-04T10:00:30,12.15,0,11.59,3484,22.75
2025-08-04T16:00:00,2025-08-04T16:00:30,12.14,0,11.58,3451,22.5
2025-08-04T22:00:00,2025-08-04T22:00:30,12.13,0,11.57,3442,22.75
2025-08-05T04:00:00,2025-08-05T04:00:30,12.12,0,11.56,3424,22.75
2025-08-05T10:00:00,2025-08-05T10:00:30,12.11,0,11.54,3389,22.75
2025-08-05T16:00:00,2025-08-05T16:00:30,12.1,0,11.54,3423,22.75
2025-08-05T22:00:00,2025-08-05T22:00:30,12.09,0,11.53,3410,23.25
2025-08-06T04:00:00,2025-08-06T04:00:30,12.08,0,11.52,3410,22.5
2025-08-06T10:00:00,2025-08-06T10:00:30,12.07,0,11.51,3411,23.75
2025-08-06T16:00:00,2025-08-06T16:00:30,12.07,0,12.38,1,25.25
2025-08-06T22:00:00,2025-08-06T22:00:30,12.06,0,12.37,1,22.25
2025-08-07T04:00:00,2025-08-07T04:00:30,12.05,0,12.36,1,21.25
2025-08-07T10:00:00,2025-08-07T10:00:30,12.05,0,12.36,1,21.25
Logging halted by user,,,,,,
