Pump Start Time,Pump Stop Time,Idle Voltage (V),Idle Current (mA),Loaded Voltage (V),Loaded Current (mA),PCB Temp (*C)
2025-08-03T16:00:00,2025-08-03T16:00:30,12.2,1,11.79,3492,21.5
2025-08-03T22:00:00,2025-08-03T22:00:30,12.19,1,11.78,3429,21.5
2025-08-04T04:00:00,2025-08-04T04:00:30,12.18,1,11.77,3490,21.25
2025-08-04T10:00:00,2025-08-04T10:00:30,12.17,1,11.77,3460,21.5
2025-08-04T16:00:00,2025-08-04T16:00:30,12.17,1,11.76,3463,21.5
2025-08-04T22:00:00,2025-08-04T22:00:30,12.16,1,11.75,3477,21.5
2025-08-05T04:00:00,2025-08-05T04:00:30,12.15,1,11.74,3449,21.25
2025-08-05T10:00:00,2025-08-05T10:00:30,12.14,1,11.74,3418,21.5
2025-08-05T16:00:00,2025-08-05T16:00:30,12.13,1,11.73,3469,21.25
2025-08-05T22:00:00,2025-08-05T22:00:30,12.13,1,11.73,3504,21.5
2025-08-06T04:00:00,2025-08-06T04:00:30,12.12,1,11.72,3457,21.25
2025-08-06T10:00:00,2025-08-06T10:00:30,12.11,0,11.71,3483,21.5
2025-08-06T16:00:00,2025-08-06T16:00:30,12.11,0,12.42,2,23
2025-08-06T22:00:00,2025-08-06T22:00:30,12.11,1,12.42,2,22.5
2025-08-07T04:00:00,2025-08-07T04:00:30,12.1,0,12.41,2,21.75
2025-08-07T10:00:00,2025-08-07T10:00:30,12.1,0,12.41,2,21.75
Logging halted by user,,,,,,
