Pump Start Time,Pump Stop Time,Idle Voltage (V),Idle Current (mA),Loaded Voltage (V),Loaded Current (mA),PCB Temp (*C)
2025-08-19T22:30:00,2025-08-19T22:30:30,12.67,1,12.99,2,23
2025-08-20T04:30:00,2025-08-20T04:30:30,12.65,1,12.96,2,19.25
2025-08-20T10:30:00,2025-08-20T10:30:30,12.63,1,12.94,2,16.5
2025-08-20T16:30:00,2025-08-20T16:30:30,12.65,1,12.96,2,21.5
2025-08-20T22:30:00,2025-08-20T22:30:30,12.65,1,12.96,2,21.75
2025-08-21T04:30:00,2025-08-21T04:30:30,12.65,1,12.96,2,21.75
2025-08-21T10:30:00,2025-08-21T10:30:30,12.65,1,12.96,2,21.75
2025-08-21T16:30:00,2025-08-21T16:30:30,12.65,1,12.96,3,21.75
2025-08-21T22:30:00,2025-08-21T22:30:30,12.65,1,12.95,2,21.75
2025-08-22T04:30:00,2025-08-22T04:30:30,12.65,1,12.95,2,21.75
2025-08-22T10:30:00,2025-08-22T10:30:30,12.64,1,12.95,3,21.75
2025-08-22T16:30:00,2025-08-22T16:30:30,12.64,1,12.95,2,21.75
2025-08-22T22:30:00,2025-08-22T22:30:30,12.67,1,12.98,3,28.25
2025-08-23T04:30:00,2025-08-23T04:30:30,12.63,1,12.95,2,20.75
2025-08-23T10:30:00,2025-08-23T10:30:30,12.63,1,12.93,2,19.5
2025-08-23T16:30:00,2025-08-23T16:30:30,12.67,1,12.98,3,30
2025-08-23T22:30:00,2025-08-23T22:30:30,12.66,1,12.97,3,27.25
2025-08-24T04:30:00,2025-08-24T04:30:30,12.63,1,12.93,2,20.5
2025-08-24T10:30:00,2025-08-24T10:30:30,12.62,1,12.93,2,19.5
2025-08-24T16:30:00,2025-08-24T16:30:30,12.66,1,12.97,3,30.25
2025-08-24T22:30:00,2025-08-24T22:30:30,12.65,1,12.97,3,28
2025-08-25T04:30:00,2025-08-25T04:30:30,12.62,1,12.93,2,21.25
2025-08-25T10:30:00,2025-08-25T10:30:30,12.61,1,12.92,2,20
2025-08-25T16:30:00,2025-08-25T16:30:30,12.63,1,12.12,3416,23.75
2025-08-25T22:30:00,2025-08-25T22:30:30,12.61,1,12.09,3507,23.25
2025-08-26T04:30:00,2025-08-26T04:30:30,12.61,1,12.1,3526,23
2025-08-26T10:30:00,2025-08-26T10:30:30,12.6,1,12.09,3513,22.75
2025-08-26T16:30:00,2025-08-26T16:30:30,12.59,1,12.09,3487,22.75
2025-08-26T22:30:00,2025-08-26T22:30:30,12.59,1,12.09,3472,22.75
2025-08-27T04:30:00,2025-08-27T04:30:30,12.58,1,12.08,3466,23
2025-08-27T10:30:00,2025-08-27T10:30:30,12.57,1,12.08,3463,22.75
2025-08-27T16:30:00,2025-08-27T16:30:30,12.56,1,12.07,3491,22.75
2025-08-27T22:30:00,2025-08-27T22:30:30,12.55,1,12.06,3500,22.75
2025-08-28T04:30:00,2025-08-28T04:30:30,12.54,1,12.05,3522,22.75
2025-08-28T10:30:00,2025-08-28T10:30:30,12.53,1,12.05,3485,22.75
2025-08-28T16:30:00,2025-08-28T16:30:30,12.53,1,12.05,3493,22.5
2025-08-28T22:30:00,2025-08-28T22:30:30,12.51,1,12.04,3349,22.75
2025-08-29T04:30:00,2025-08-29T04:30:30,12.51,0,12.03,3407,22.5
2025-08-29T10:30:00,2025-08-29T10:30:30,12.5,1,12.03,3364,22.5
2025-08-29T16:30:00,2025-08-29T16:30:30,12.49,0,12.02,3432,22.5
2025-08-29T22:30:00,2025-08-29T22:30:30,12.48,1,12.02,3333,22.5
2025-08-30T04:30:00,2025-08-30T04:30:30,12.47,1,12,3426,22.5
2025-08-30T10:30:00,2025-08-30T10:30:30,12.46,0,11.99,3413,22.25
2025-08-30T16:30:00,2025-08-30T16:30:30,12.45,0,11.98,3396,22.5
2025-08-30T22:30:00,2025-08-30T22:30:30,12.44,0,11.98,3382,22.25
2025-08-31T04:30:00,2025-08-31T04:30:30,12.43,0,11.97,3407,22.5
2025-08-31T10:30:00,2025-08-31T10:30:30,12.43,0,11.96,3426,22.25
2025-08-31T16:30:00,2025-08-31T16:30:30,12.42,0,11.96,3413,22.25
2025-08-31T22:30:00,2025-08-31T22:30:30,12.41,0,11.95,3363,22.25
2025-09-01T04:30:00,2025-09-01T04:30:30,12.4,0,11.94,3388,22.5
2025-09-01T10:30:00,2025-09-01T10:30:30,12.39,0,11.92,3419,22.5
2025-09-01T16:30:00,2025-09-01T16:30:30,12.38,0,11.92,3418,22.5
2025-09-01T22:30:00,2025-09-01T22:30:30,12.37,0,11.92,3359,22.25
2025-09-02T04:30:00,2025-09-02T04:30:30,12.37,0,11.91,3412,22.25
2025-09-02T10:30:00,2025-09-02T10:30:30,12.36,0,11.9,3344,22.25
2025-09-02T16:30:00,2025-09-02T16:30:30,12.35,0,11.89,3426,22.25
2025-09-02T22:30:00,2025-09-02T22:30:30,12.34,0,11.88,3360,22.5
2025-09-03T04:30:00,2025-09-03T04:30:30,12.33,0,11.88,3383,22.5
2025-09-03T10:30:00,2025-09-03T10:30:30,12.32,0,11.87,3432,22.25
2025-09-03T16:30:00,2025-09-03T16:30:30,12.31,0,11.86,3352,22.25
2025-09-03T22:30:00,2025-09-03T22:30:30,12.31,0,11.85,3348,22.5
2025-09-04T04:30:00,2025-09-04T04:30:30,12.3,0,11.84,3398,22.5
2025-09-04T10:30:00,2025-09-04T10:30:30,12.29,0,11.84,3392,22.5
2025-09-04T16:30:00,2025-09-04T16:30:30,12.28,0,11.83,3378,22.5
2025-09-04T22:30:00,2025-09-04T22:30:30,12.27,0,11.83,3349,22.75
2025-09-05T04:30:00,2025-09-05T04:30:30,12.27,0,11.82,3380,22.5
2025-09-05T10:30:00,2025-09-05T10:30:30,12.26,0,11.81,3364,22.5
2025-09-05T16:30:00,2025-09-05T16:30:30,12.25,0,11.8,3408,22.5
2025-09-05T22:30:00,2025-09-05T22:30:30,12.24,0,11.8,3371,22.75
2025-09-06T04:30:00,2025-09-06T04:30:30,12.23,0,11.8,3389,22.75
2025-09-06T10:30:00,2025-09-06T10:30:30,12.23,0,11.78,3347,22.5
2025-09-06T16:30:00,2025-09-06T16:30:30,12.22,0,11.78,3340,22.75
2025-09-06T22:30:00,2025-09-06T22:30:30,12.21,0,11.78,3306,23
2025-09-07T04:30:00,2025-09-07T04:30:30,12.2,-1,11.76,3325,22.75
2025-09-07T10:30:00,2025-09-07T10:30:30,12.19,0,11.76,3320,22.75
2025-09-07T16:30:00,2025-09-07T16:30:30,12.18,0,11.75,3350,22.75
2025-09-07T22:30:00,2025-09-07T22:30:30,12.17,-1,11.74,3295,22.5
2025-09-08T04:30:00,2025-09-08T04:30:30,12.17,-1,11.73,3246,22.5
2025-09-08T10:30:00,2025-09-08T10:30:30,12.16,-1,11.73,3312,22.25
2025-09-08T16:30:00,2025-09-08T16:30:30,12.15,-1,11.72,3232,22.25
2025-09-08T22:30:00,2025-09-08T22:30:30,12.14,-1,11.71,3308,22.5
2025-09-09T04:30:00,2025-09-09T04:30:30,12.13,0,11.7,3305,22.25
2025-09-09T10:30:00,2025-09-09T10:30:30,12.13,-1,11.69,3275,22.25
2025-09-09T16:30:00,2025-09-09T16:30:30,12.11,0,11.67,3255,22.25
2025-09-09T22:30:00,2025-09-09T22:30:30,12.11,-1,11.67,3236,22.25
2025-09-10T04:30:00,2025-09-10T04:30:30,12.1,-1,11.67,3266,22
2025-09-10T10:30:00,2025-09-10T10:30:30,12.09,-1,11.66,3199,22
2025-09-10T16:30:00,2025-09-10T16:30:30,12.08,-1,11.65,3212,22
2025-09-10T22:30:00,2025-09-10T22:30:30,12.07,-1,11.65,3160,22
2025-09-11T04:30:00,2025-09-11T04:30:30,12.07,-1,11.64,3162,22
2025-09-11T10:30:00,2025-09-11T10:30:30,12.06,-1,11.62,3205,22
2025-09-11T16:30:00,2025-09-11T16:30:30,12.05,-1,11.62,3236,22
2025-09-11T22:30:00,2025-09-11T22:30:30,12.05,-1,12.36,0,23.75
2025-09-12T04:30:00,2025-09-12T04:30:30,12.04,-1,12.35,0,22
2025-09-12T10:30:00,2025-09-12T10:30:30,12.03,-1,12.35,0,21.75
2025-09-12T16:30:00,2025-09-12T16:30:30,12.04,-1,12.35,1,24
Logging halted by user,,,,,,
