Pump Start Time,Pump Stop Time,Idle Voltage (V),Idle Current (mA),Loaded Voltage (V),Loaded Current (mA),PCB Temp (*C)
2025-08-19T22:00:00,2025-08-19T22:00:30,12.93,5,13.24,6,22.5
2025-08-20T04:00:00,2025-08-20T04:00:30,12.91,4,13.22,6,18.75
2025-08-20T10:00:00,2025-08-20T10:00:30,12.9,4,13.21,6,16.5
2025-08-20T16:00:00,2025-08-20T16:00:30,12.91,4,13.22,6,20.75
2025-08-20T22:00:00,2025-08-20T22:00:30,12.91,5,13.22,6,21.25
2025-08-21T04:00:00,2025-08-21T04:00:30,12.91,5,13.22,6,21
2025-08-21T10:00:00,2025-08-21T10:00:30,12.91,5,13.22,6,21.25
2025-08-21T16:00:00,2025-08-21T16:00:30,12.91,5,13.21,6,21
2025-08-21T22:00:00,2025-08-21T22:00:30,12.9,4,13.21,6,21.25
2025-08-22T04:00:00,2025-08-22T04:00:30,12.9,5,13.21,6,21
2025-08-22T10:00:00,2025-08-22T10:00:30,12.9,4,13.21,6,21
2025-08-22T16:00:00,2025-08-22T16:00:30,12.9,4,13.21,6,21.25
2025-08-22T22:00:00,2025-08-22T22:00:30,12.95,5,13.26,6,32.5
2025-08-23T04:00:00,2025-08-23T04:00:30,12.89,4,13.2,6,21.25
2025-08-23T10:00:00,2025-08-23T10:00:30,12.88,4,13.19,6,19.5
2025-08-23T16:00:00,2025-08-23T16:00:30,12.91,5,13.21,6,26
2025-08-23T22:00:00,2025-08-23T22:00:30,12.93,5,13.24,6,30.25
2025-08-24T04:00:00,2025-08-24T04:00:30,12.88,4,13.19,6,21
2025-08-24T10:00:00,2025-08-24T10:00:30,12.87,4,13.18,6,19.75
2025-08-24T16:00:00,2025-08-24T16:00:30,12.9,5,13.21,6,26.75
2025-08-24T22:00:00,2025-08-24T22:00:30,12.91,4,13.23,6,29.5
2025-08-25T04:00:00,2025-08-25T04:00:30,12.87,4,13.18,6,21.5
2025-08-25T10:00:00,2025-08-25T10:00:30,12.86,4,13.17,6,20.25
2025-08-25T16:00:00,2025-08-25T16:00:30,12.88,5,12.3,4917,24
2025-08-25T22:00:00,2025-08-25T22:00:30,12.88,4,12.26,5090,24.25
2025-08-26T04:00:00,2025-08-26T04:00:30,12.87,4,12.26,5056,23
2025-08-26T10:00:00,2025-08-26T10:00:30,12.87,5,12.25,5035,23.5
2025-08-26T16:00:00,2025-08-26T16:00:30,12.85,4,12.26,5016,22.75
2025-08-26T22:00:00,2025-08-26T22:00:30,12.85,4,12.25,5131,23.75
2025-08-27T04:00:00,2025-08-27T04:00:30,12.84,4,12.24,5015,23
2025-08-27T10:00:00,2025-08-27T10:00:30,12.83,4,12.23,5047,23.5
2025-08-27T16:00:00,2025-08-27T16:00:30,12.81,4,12.23,5013,22.75
2025-08-27T22:00:00,2025-08-27T22:00:30,12.81,4,12.22,4993,23.75
2025-08-28T04:00:00,2025-08-28T04:00:30,12.79,4,12.21,5062,22.75
2025-08-28T10:00:00,2025-08-28T10:00:30,12.79,4,12.21,5022,23.5
2025-08-28T16:00:00,2025-08-28T16:00:30,12.77,4,12.2,4912,22.5
2025-08-28T22:00:00,2025-08-28T22:00:30,12.77,4,12.21,4948,23.5
2025-08-29T04:00:00,2025-08-29T04:00:30,12.75,4,12.2,4899,22.5
2025-08-29T10:00:00,2025-08-29T10:00:30,12.75,4,12.19,4986,23.25
2025-08-29T16:00:00,2025-08-29T16:00:30,12.73,4,12.18,4910,22.5
2025-08-29T22:00:00,2025-08-29T22:00:30,12.73,4,12.18,4924,23.25
2025-08-30T04:00:00,2025-08-30T04:00:30,12.71,4,12.16,4994,22.5
2025-08-30T10:00:00,2025-08-30T10:00:30,12.71,4,12.16,4906,23.25
2025-08-30T16:00:00,2025-08-30T16:00:30,12.69,4,12.15,4942,22.25
2025-08-30T22:00:00,2025-08-30T22:00:30,12.69,4,12.15,4770,23.25
2025-08-31T04:00:00,2025-08-31T04:00:30,12.68,4,12.15,4852,22.25
2025-08-31T10:00:00,2025-08-31T10:00:30,12.67,4,12.12,4957,23
