Pump Start Time,Pump Stop Time,Idle Voltage (V),Idle Current (mA),Loaded Voltage (V),Loaded Current (mA),PCB Temp (*C)
2025-08-19T22:00:00,2025-08-19T22:00:30,12.79,2,13.09,4,26.25
2025-08-20T04:00:00,2025-08-20T04:00:30,12.75,2,13.06,3,18.75
2025-08-20T10:00:00,2025-08-20T10:00:30,12.73,2,13.05,4,16.25
2025-08-20T16:00:00,2025-08-20T16:00:30,12.75,2,13.06,3,20.5
2025-08-20T22:00:00,2025-08-20T22:00:30,12.75,2,13.06,4,21
2025-08-21T04:00:00,2025-08-21T04:00:30,12.75,2,13.06,3,21
2025-08-21T10:00:00,2025-08-21T10:00:30,12.75,2,13.06,3,21.25
2025-08-21T16:00:00,2025-08-21T16:00:30,12.75,2,13.05,3,21
2025-08-21T22:00:00,2025-08-21T22:00:30,12.74,2,13.05,3,21
2025-08-22T04:00:00,2025-08-22T04:00:30,12.74,2,13.05,3,21
2025-08-22T10:00:00,2025-08-22T10:00:30,12.74,2,13.05,3,21
2025-08-22T16:00:00,2025-08-22T16:00:30,12.74,2,13.05,3,21
2025-08-22T22:00:00,2025-08-22T22:00:30,12.78,2,13.09,4,29.75
2025-08-23T04:00:00,2025-08-23T04:00:30,12.73,2,13.04,3,20.25
2025-08-23T10:00:00,2025-08-23T10:00:30,12.72,2,13.03,3,18.75
2025-08-23T16:00:00,2025-08-23T16:00:30,12.74,2,13.05,3,24.25
2025-08-23T22:00:00,2025-08-23T22:00:30,12.76,2,13.07,4,28.5
2025-08-24T04:00:00,2025-08-24T04:00:30,12.72,2,13.03,3,20
2025-08-24T10:00:00,2025-08-24T10:00:30,12.71,2,13.02,3,18.75
2025-08-24T16:00:00,2025-08-24T16:00:30,12.73,2,13.04,3,25.25
2025-08-24T22:00:00,2025-08-24T22:00:30,12.75,2,13.06,3,29.25
2025-08-25T04:00:00,2025-08-25T04:00:30,12.71,2,13.02,3,21
2025-08-25T10:00:00,2025-08-25T10:00:30,12.7,2,13.01,3,19.5
2025-08-25T16:00:00,2025-08-25T16:00:30,12.71,2,11.99,5615,22.75
2025-08-25T22:00:00,2025-08-25T22:00:30,12.71,2,12,5298,23.25
2025-08-26T04:00:00,2025-08-26T04:00:30,12.7,2,12.02,4912,22
2025-08-26T10:00:00,2025-08-26T10:00:30,12.69,2,12.03,4891,23
2025-08-26T16:00:00,2025-08-26T16:00:30,12.68,2,12.03,4752,22
2025-08-26T22:00:00,2025-08-26T22:00:30,12.67,2,12.04,4571,23
2025-08-27T04:00:00,2025-08-27T04:00:30,12.66,2,12.04,4426,22
2025-08-27T10:00:00,2025-08-27T10:00:30,12.65,2,12.03,4514,22.75
2025-08-27T16:00:00,2025-08-27T16:00:30,12.64,2,12,4711,22
2025-08-27T22:00:00,2025-08-27T22:00:30,12.63,2,12.01,4540,23
2025-08-28T04:00:00,2025-08-28T04:00:30,12.62,2,12.01,4534,22
2025-08-28T10:00:00,2025-08-28T10:00:30,12.61,2,12.05,4043,22.75
2025-08-28T16:00:00,2025-08-28T16:00:30,12.59,1,12.01,4126,22
2025-08-28T22:00:00,2025-08-28T22:00:30,12.59,2,12.02,4058,22.75
2025-08-29T04:00:00,2025-08-29T04:00:30,12.57,2,11.99,4280,22
2025-08-29T10:00:00,2025-08-29T10:00:30,12.57,1,11.96,4538,22.75
2025-08-29T16:00:00,2025-08-29T16:00:30,12.55,1,11.97,4345,22
2025-08-29T22:00:00,2025-08-29T22:00:30,12.55,1,11.95,4564,22.75
2025-08-30T04:00:00,2025-08-30T04:00:30,12.53,1,11.97,4248,21.75
2025-08-30T10:00:00,2025-08-30T10:00:30,12.52,1,11.98,4112,22.5
2025-08-30T16:00:00,2025-08-30T16:00:30,12.51,1,11.97,4050,21.75
2025-08-30T22:00:00,2025-08-30T22:00:30,12.5,1,11.97,3910,22.5
2025-08-31T04:00:00,2025-08-31T04:00:30,12.49,1,11.97,3866,21.75
2025-08-31T10:00:00,2025-08-31T10:00:30,12.48,1,11.96,3920,22.5
2025-08-31T16:00:00,2025-08-31T16:00:30,12.47,1,11.95,3948,21.75
2025-08-31T22:00:00,2025-08-31T22:00:30,12.46,1,11.92,4241,22.5
2025-09-01T04:00:00,2025-09-01T04:00:30,12.45,1,11.88,4487,21.75
2025-09-01T10:00:00,2025-09-01T10:00:30,12.44,1,11.87,4571,22.5
2025-09-01T16:00:00,2025-09-01T16:00:30,12.43,1,11.87,4428,21.75
2025-09-01T22:00:00,2025-09-01T22:00:30,12.42,1,11.86,4485,22.5
2025-09-02T04:00:00,2025-09-02T04:00:30,12.41,1,11.81,4910,21.75
2025-09-02T10:00:00,2025-09-02T10:00:30,12.4,1,11.35,7963,22.5
2025-09-02T16:00:00,2025-09-02T16:00:30,12.39,1,11.73,5550,21.75
2025-09-02T22:00:00,2025-09-02T22:00:30,12.37,1,11.84,4171,22.75
2025-09-03T04:00:00,2025-09-03T04:00:30,12.36,1,11.79,4702,21.75
2025-09-03T10:00:00,2025-09-03T10:00:30,12.35,1,11.66,5992,23.25
2025-09-03T16:00:00,2025-09-03T16:00:30,12.33,1,11.82,4315,21.75
2025-09-03T22:00:00,2025-09-03T22:00:30,12.32,1,11.8,4152,22.5
2025-09-04T04:00:00,2025-09-04T04:00:30,12.31,1,11.81,3993,21.75
2025-09-04T10:00:00,2025-09-04T10:00:30,12.3,0,11.81,3890,22.25
2025-09-04T16:00:00,2025-09-04T16:00:30,12.29,1,11.81,3880,21.5
2025-09-04T22:00:00,2025-09-04T22:00:30,12.28,1,11.74,4497,22.25
2025-09-05T04:00:00,2025-09-05T04:00:30,12.27,0,11.77,3972,21.5
2025-09-05T10:00:00,2025-09-05T10:00:30,12.26,0,11.77,3865,22.25
2025-09-05T16:00:00,2025-09-05T16:00:30,12.25,0,11.77,3985,21.5
2025-09-05T22:00:00,2025-09-05T22:00:30,12.24,0,11.76,3873,22.25
2025-09-06T04:00:00,2025-09-06T04:00:30,12.23,0,11.76,3861,21.5
2025-09-06T10:00:00,2025-09-06T10:00:30,12.22,0,11.77,3671,22.25
2025-09-06T16:00:00,2025-09-06T16:00:30,12.21,0,11.73,3979,21.75
2025-09-06T22:00:00,2025-09-06T22:00:30,12.2,0,11.75,3803,22.25
2025-09-07T04:00:00,2025-09-07T04:00:30,12.19,0,11.71,3994,21.75
2025-09-07T10:00:00,2025-09-07T10:00:30,12.18,0,11.71,3897,22.25
2025-09-07T16:00:00,2025-09-07T16:00:30,12.17,0,11.66,4326,21.75
2025-09-07T22:00:00,2025-09-07T22:00:30,12.16,0,11.31,7761,22.5
2025-09-08T04:00:00,2025-09-08T04:00:30,12.15,0,11.5,5882,21.75
2025-09-08T10:00:00,2025-09-08T10:00:30,12.14,0,11.87,2725,22.75
2025-09-08T16:00:00,2025-09-08T16:00:30,12.13,0,11.66,3979,21.75
2025-09-08T22:00:00,2025-09-08T22:00:30,12.11,0,11.67,3576,22.5
2025-09-09T04:00:00,2025-09-09T04:00:30,12.11,0,11.49,5805,21.75
2025-09-09T10:00:00,2025-09-09T10:00:30,12.09,0,11.63,4020,23
2025-09-09T16:00:00,2025-09-09T16:00:30,12.08,0,11.64,3732,21.75
2025-09-09T22:00:00,2025-09-09T22:00:30,12.07,0,11.62,3797,22.5
2025-09-10T04:00:00,2025-09-10T04:00:30,12.06,0,11.59,4039,21.75
2025-09-10T10:00:00,2025-09-10T10:00:30,12.05,0,11.57,4037,22.5
2025-09-10T16:00:00,2025-09-10T16:00:30,12.04,0,11.57,4237,21.75
2025-09-10T22:00:00,2025-09-10T22:00:30,12.03,0,11.37,6172,22.5
2025-09-11T04:00:00,2025-09-11T04:00:30,12.02,0,11.45,5081,21.75
2025-09-11T10:00:00,2025-09-11T10:00:30,12.01,0,11.41,5369,22.75
2025-09-11T16:00:00,2025-09-11T16:00:30,11.99,-1,11.38,5553,21.5
2025-09-11T22:00:00,2025-09-11T22:00:30,11.99,0,12.3,1,24.5
2025-09-12T04:00:00,2025-09-12T04:00:30,11.97,0,12.29,1,21.5
2025-09-12T10:00:00,2025-09-12T10:00:30,11.97,-1,12.28,1,21.5
2025-09-12T16:00:00,2025-09-12T16:00:30,11.98,0,12.29,1,24.75
Logging halted by user,,,,,,
