Pump Start Time,Pump Stop Time,Idle Voltage (V),Idle Current (mA),Loaded Voltage (V),Loaded Current (mA),PCB Temp (*C)
2025-08-19T22:00:00,2025-08-19T22:00:30,12.67,2,12.99,3,23.75
2025-08-20T04:00:00,2025-08-20T04:00:30,12.65,2,12.96,3,18.75
2025-08-20T10:00:00,2025-08-20T10:00:30,12.64,2,12.94,3,16.5
2025-08-20T16:00:00,2025-08-20T16:00:30,12.65,2,12.96,3,21.25
2025-08-20T22:00:00,2025-08-20T22:00:30,12.65,2,12.96,3,21.5
2025-08-21T04:00:00,2025-08-21T04:00:30,12.65,2,12.96,3,21.5
2025-08-21T10:00:00,2025-08-21T10:00:30,12.65,2,12.96,3,21.75
2025-08-21T16:00:00,2025-08-21T16:00:30,12.65,2,12.96,3,21.5
2025-08-21T22:00:00,2025-08-21T22:00:30,12.65,2,12.96,3,21.5
2025-08-22T04:00:00,2025-08-22T04:00:30,12.65,2,12.95,3,21.5
2025-08-22T10:00:00,2025-08-22T10:00:30,12.65,2,12.95,3,21.5
2025-08-22T16:00:00,2025-08-22T16:00:30,12.64,2,12.95,3,21.5
2025-08-22T22:00:00,2025-08-22T22:00:30,12.68,2,12.99,3,32
2025-08-23T04:00:00,2025-08-23T04:00:30,12.64,2,12.95,3,21.75
2025-08-23T10:00:00,2025-08-23T10:00:30,12.63,2,12.94,3,20.5
2025-08-23T16:00:00,2025-08-23T16:00:30,12.65,2,12.96,3,27
2025-08-23T22:00:00,2025-08-23T22:00:30,12.66,2,12.97,3,29.25
2025-08-24T04:00:00,2025-08-24T04:00:30,12.63,2,12.94,3,21.25
2025-08-24T10:00:00,2025-08-24T10:00:30,12.62,2,12.93,3,20.5
2025-08-24T16:00:00,2025-08-24T16:00:30,12.64,2,12.95,3,27.25
2025-08-24T22:00:00,2025-08-24T22:00:30,12.65,2,12.97,3,29.25
2025-08-25T04:00:00,2025-08-25T04:00:30,12.63,2,12.93,3,22
2025-08-25T10:00:00,2025-08-25T10:00:30,12.61,2,12.92,3,20.5
2025-08-25T16:00:00,2025-08-25T16:00:30,12.63,2,12.12,3489,24.75
2025-08-25T22:00:00,2025-08-25T22:00:30,12.62,2,12.08,3502,24
2025-08-26T04:00:00,2025-08-26T04:00:30,12.61,2,12.09,3441,23.25
2025-08-26T10:00:00,2025-08-26T10:00:30,12.61,2,12.08,3422,23.5
2025-08-26T16:00:00,2025-08-26T16:00:30,12.6,2,12.08,3517,23
2025-08-26T22:00:00,2025-08-26T22:00:30,12.59,2,12.08,3491,23.5
2025-08-27T04:00:00,2025-08-27T04:00:30,12.58,2,12.08,3469,23.25
2025-08-27T10:00:00,2025-08-27T10:00:30,12.57,2,12.07,3508,23.25
2025-08-27T16:00:00,2025-08-27T16:00:30,12.57,2,12.06,3498,23
