Pump Start Time,Pump Stop Time,Idle Voltage (V),Idle Current (mA),Loaded Voltage (V),Loaded Current (mA),PCB Temp (*C)
2025-08-19T22:00:00,2025-08-19T22:00:30,12.67,2,12.98,4,25.25
2025-08-20T04:00:00,2025-08-20T04:00:30,12.64,2,12.95,3,18.75
2025-08-20T10:00:00,2025-08-20T10:00:30,12.62,2,12.93,3,16.25
2025-08-20T16:00:00,2025-08-20T16:00:30,12.64,2,12.95,4,20.5
2025-08-20T22:00:00,2025-08-20T22:00:30,12.64,2,12.95,3,21
2025-08-21T04:00:00,2025-08-21T04:00:30,12.63,2,12.94,4,21
2025-08-21T10:00:00,2025-08-21T10:00:30,12.63,2,12.94,3,21
2025-08-21T16:00:00,2025-08-21T16:00:30,12.63,2,12.93,3,21
2025-08-21T22:00:00,2025-08-21T22:00:30,12.62,2,12.93,3,21
2025-08-22T04:00:00,2025-08-22T04:00:30,12.62,2,12.93,3,21
2025-08-22T10:00:00,2025-08-22T10:00:30,12.61,2,12.92,3,21
2025-08-22T16:00:00,2025-08-22T16:00:30,12.61,2,12.92,3,21.25
2025-08-22T22:00:00,2025-08-22T22:00:30,12.66,2,12.97,4,30.75
2025-08-23T04:00:00,2025-08-23T04:00:30,12.61,2,12.91,3,20.75
2025-08-23T10:00:00,2025-08-23T10:00:30,12.59,2,12.9,3,19.25
2025-08-23T16:00:00,2025-08-23T16:00:30,12.62,2,12.93,4,28.5
2025-08-23T22:00:00,2025-08-23T22:00:30,12.64,2,12.95,3,27.5
2025-08-24T04:00:00,2025-08-24T04:00:30,12.59,2,12.9,3,20.25
2025-08-24T10:00:00,2025-08-24T10:00:30,12.58,2,12.89,3,19.5
2025-08-24T16:00:00,2025-08-24T16:00:30,12.61,2,12.92,4,29.5
2025-08-24T22:00:00,2025-08-24T22:00:30,12.63,2,12.93,4,28.25
2025-08-25T04:00:00,2025-08-25T04:00:30,12.58,2,12.89,3,21
2025-08-25T10:00:00,2025-08-25T10:00:30,12.57,2,12.88,3,19.5
2025-08-25T16:00:00,2025-08-25T16:00:30,12.58,2,12.04,3554,23
2025-08-25T22:00:00,2025-08-25T22:00:30,12.59,2,12.04,3546,22.5
2025-08-26T04:00:00,2025-08-26T04:00:30,12.59,2,12.05,3529,22.5
2025-08-26T10:00:00,2025-08-26T10:00:30,12.58,2,12.03,3462,22.25
2025-08-26T16:00:00,2025-08-26T16:00:30,12.57,2,12.04,3465,22.5
2025-08-26T22:00:00,2025-08-26T22:00:30,12.57,2,12.04,3444,22.25
2025-08-27T04:00:00,2025-08-27T04:00:30,12.56,2,12.04,3399,22.75
2025-08-27T10:00:00,2025-08-27T10:00:30,12.55,2,12.02,3423,22.25
2025-08-27T16:00:00,2025-08-27T16:00:30,12.54,2,12.02,3406,22.5
2025-08-27T22:00:00,2025-08-27T22:00:30,12.53,2,12.02,3442,22.5
2025-08-28T04:00:00,2025-08-28T04:00:30,12.53,2,12,3491,22.25
