Pump Start Time,Pump Stop Time,Idle Voltage (V),Idle Current (mA),Loaded Voltage (V),Loaded Current (mA),PCB Temp (*C)
2025-05-22T22:00:00,2025-05-22T22:00:30,12.78,3,13.09,4,21.75
2025-05-23T04:00:00,2025-05-23T04:00:30,12.78,3,13.09,4,21.5
2025-05-23T10:00:00,2025-05-23T10:00:30,12.77,3,13.08,4,20.5
2025-05-23T16:00:00,2025-05-23T16:00:30,12.74,2,12.08,3587,14.25
2025-05-23T22:00:00,2025-05-23T22:00:30,12.75,3,12.11,3564,15
2025-05-24T04:00:00,2025-05-24T04:00:30,12.74,3,12.12,3686,14.5
2025-05-24T10:00:00,2025-05-24T10:00:30,12.73,2,12.11,3628,15
2025-05-24T16:00:00,2025-05-24T16:00:30,12.73,3,12.11,3682,14.5
2025-05-24T22:00:00,2025-05-24T22:00:30,12.72,2,12.12,3670,15.25
2025-05-25T04:00:00,2025-05-25T04:00:30,12.71,2,12.11,3680,14.5
2025-05-25T10:00:00,2025-05-25T10:00:30,12.7,2,12.11,3637,15
2025-05-25T16:00:00,2025-05-25T16:00:30,12.69,2,12.09,3550,14.5
2025-05-25T22:00:00,2025-05-25T22:00:30,12.68,2,12.1,3585,15.25
2025-05-26T04:00:00,2025-05-26T04:00:30,12.67,2,12.09,3660,14.5
2025-05-26T10:00:00,2025-05-26T10:00:30,12.66,2,12.08,3582,15
2025-05-26T16:00:00,2025-05-26T16:00:30,12.65,2,12.07,3513,14.25
2025-05-26T22:00:00,2025-05-26T22:00:30,12.65,2,12.07,3526,14.75
2025-05-27T04:00:00,2025-05-27T04:00:30,12.63,2,12.07,3518,14.25
2025-05-27T10:00:00,2025-05-27T10:00:30,12.63,2,12.07,3490,14.75
2025-05-27T16:00:00,2025-05-27T16:00:30,12.62,2,12.05,3546,14
2025-05-27T22:00:00,2025-05-27T22:00:30,12.61,2,12.05,3568,14.5
2025-05-28T04:00:00,2025-05-28T04:00:30,12.6,2,12.04,3537,14.25
2025-05-28T10:00:00,2025-05-28T10:00:30,12.59,2,12.04,3562,14.5
2025-05-28T16:00:00,2025-05-28T16:00:30,12.58,2,12.03,3494,14
2025-05-28T22:00:00,2025-05-28T22:00:30,12.57,2,12.03,3525,14.5
2025-05-29T04:00:00,2025-05-29T04:00:30,12.56,2,12.02,3560,14
2025-05-29T10:00:00,2025-05-29T10:00:30,12.56,2,12.02,3627,14.75
2025-05-29T16:00:00,2025-05-29T16:00:30,12.55,2,12.01,3567,14.25
2025-05-29T22:00:00,2025-05-29T22:00:30,12.54,2,12.01,3534,15
2025-05-30T04:00:00,2025-05-30T04:00:30,12.53,2,12,3513,14.25
2025-05-30T10:00:00,2025-05-30T10:00:30,12.52,2,11.99,3565,14.75
2025-05-30T16:00:00,2025-05-30T16:00:30,12.51,2,11.99,3522,14.5
2025-05-30T22:00:00,2025-05-30T22:00:30,12.51,2,11.98,3537,14.75
2025-05-31T04:00:00,2025-05-31T04:00:30,12.5,2,11.98,3541,14.5
2025-05-31T10:00:00,2025-05-31T10:00:30,12.49,2,11.97,3524,15
2025-05-31T16:00:00,2025-05-31T16:00:30,12.48,2,11.97,3519,14.5
2025-05-31T22:00:00,2025-05-31T22:00:30,12.48,2,11.97,3485,15.75
2025-06-01T04:00:00,2025-06-01T04:00:30,12.47,2,11.97,3478,15.5
2025-06-01T10:00:00,2025-06-01T10:00:30,12.46,2,11.96,3588,15.5
2025-06-01T16:00:00,2025-06-01T16:00:30,12.45,1,11.95,3556,15.25
2025-06-01T22:00:00,2025-06-01T22:00:30,12.44,1,11.94,3474,15.5
2025-06-02T04:00:00,2025-06-02T04:00:30,12.43,2,11.93,3497,15
2025-06-02T10:00:00,2025-06-02T10:00:30,12.43,2,11.93,3515,15.25
2025-06-02T16:00:00,2025-06-02T16:00:30,12.42,2,11.92,3523,15
2025-06-02T22:00:00,2025-06-02T22:00:30,12.41,1,11.91,3493,15
2025-06-03T04:00:00,2025-06-03T04:00:30,12.4,1,11.9,3483,14.75
2025-06-03T10:00:00,2025-06-03T10:00:30,12.39,1,11.9,3526,15.25
2025-06-03T16:00:00,2025-06-03T16:00:30,12.38,1,11.89,3520,14.75
2025-06-03T22:00:00,2025-06-03T22:00:30,12.37,1,11.88,3553,15.25
2025-06-04T04:00:00,2025-06-04T04:00:30,12.37,1,11.87,3470,14.5
2025-06-04T10:00:00,2025-06-04T10:00:30,12.35,1,11.86,3479,15
2025-06-04T16:00:00,2025-06-04T16:00:30,12.35,1,11.85,3457,14.5
2025-06-04T22:00:00,2025-06-04T22:00:30,12.34,1,11.84,3448,15.25
2025-06-05T04:00:00,2025-06-05T04:00:30,12.33,1,11.85,3475,14.5
2025-06-05T10:00:00,2025-06-05T10:00:30,12.32,1,11.82,3434,14.25
2025-06-05T16:00:00,2025-06-05T16:00:30,12.33,1,12.64,2,22.5
2025-06-05T22:00:00,2025-06-05T22:00:30,12.34,1,12.65,2,22.5
2025-06-06T04:00:00,2025-06-06T04:00:30,12.33,1,12.65,3,21.25
2025-06-06T10:00:00,2025-06-06T10:00:30,12.33,1,12.64,3,21.25
2025-06-06T16:00:00,2025-06-06T16:00:30,12.33,1,12.64,3,21.75
Logging halted by user,,,,,,
