Pump Start Time,Pump Stop Time,Idle Voltage (V),Idle Current (mA),Loaded Voltage (V),Loaded Current (mA),PCB Temp (*C)
2025-05-06T22:00:00,2025-05-06T22:00:30,12.49,3,12.79,5,21.75
2025-05-07T04:00:00,2025-05-07T04:00:30,12.44,3,12.75,4,21.5
2025-05-07T10:00:00,2025-05-07T10:00:30,12.44,3,12.74,4,21.5
2025-05-07T16:00:00,2025-05-07T16:00:30,12.43,3,12.74,4,21.75
2025-05-07T22:00:00,2025-05-07T22:00:30,12.45,3,12.76,4,25.25
2025-05-08T04:00:00,2025-05-08T04:00:30,12.41,3,12.71,4,15.5
2025-05-08T10:00:00,2025-05-08T10:00:30,12.39,3,12.7,4,13.5
2025-05-08T16:00:00,2025-05-08T16:00:30,12.39,3,11.62,4442,13.25
2025-05-08T22:00:00,2025-05-08T22:00:30,12.41,3,11.62,4552,13.5
2025-05-09T04:00:00,2025-05-09T04:00:30,12.4,3,11.62,4485,12.25
2025-05-09T10:00:00,2025-05-09T10:00:30,12.39,3,11.62,4555,13.75
2025-05-09T16:00:00,2025-05-09T16:00:30,12.39,3,11.63,4471,13
2025-05-09T22:00:00,2025-05-09T22:00:30,12.38,3,11.61,4452,14
2025-05-10T04:00:00,2025-05-10T04:00:30,12.37,3,11.62,4511,13.25
2025-05-10T10:00:00,2025-05-10T10:00:30,12.36,3,11.6,4531,14
2025-05-10T16:00:00,2025-05-10T16:00:30,12.35,3,11.61,4383,13.25
2025-05-10T22:00:00,2025-05-10T22:00:30,12.34,2,11.59,4504,14.25
2025-05-11T04:00:00,2025-05-11T04:00:30,12.33,2,11.58,4471,13.25
2025-05-11T10:00:00,2025-05-11T10:00:30,12.32,3,11.57,4537,14.25
2025-05-11T16:00:00,2025-05-11T16:00:30,12.31,2,11.56,4410,13.5
2025-05-11T22:00:00,2025-05-11T22:00:30,12.3,2,11.54,4492,14.25
2025-05-12T04:00:00,2025-05-12T04:00:30,12.29,2,11.53,4516,13.5
2025-05-12T10:00:00,2025-05-12T10:00:30,12.28,2,11.52,4516,14.5
2025-05-12T16:00:00,2025-05-12T16:00:30,12.27,2,11.5,4495,13.75
2025-05-12T22:00:00,2025-05-12T22:00:30,12.26,2,11.49,4484,14.5
2025-05-13T04:00:00,2025-05-13T04:00:30,12.26,2,11.47,4441,14.5
2025-05-13T10:00:00,2025-05-13T10:00:30,12.25,2,11.45,4453,15.25
2025-05-13T16:00:00,2025-05-13T16:00:30,12.23,2,11.44,4407,14.5
2025-05-13T22:00:00,2025-05-13T22:00:30,12.23,2,11.42,4390,15.5
2025-05-14T04:00:00,2025-05-14T04:00:30,12.22,2,11.4,4527,14.75
2025-05-14T10:00:00,2025-05-14T10:00:30,12.21,2,11.37,4453,15.5
2025-05-14T16:00:00,2025-05-14T16:00:30,12.19,2,11.34,4444,14.75
2025-05-14T22:00:00,2025-05-14T22:00:30,12.18,2,11.31,4446,15.25
2025-05-15T04:00:00,2025-05-15T04:00:30,12.17,2,11.28,4396,14.5
2025-05-15T10:00:00,2025-05-15T10:00:30,12.16,2,11.23,4367,15.25
2025-05-15T16:00:00,2025-05-15T16:00:30,12.15,2,11.19,4385,14.75
2025-05-15T22:00:00,2025-05-15T22:00:30,12.14,2,11.14,4376,15.25
2025-05-16T04:00:00,2025-05-16T04:00:30,12.13,2,11.1,4275,15
2025-05-16T10:00:00,2025-05-16T10:00:30,12.12,2,11.02,4303,15
2025-05-16T16:00:00,2025-05-16T16:00:30,12.11,2,10.95,4269,14.75
2025-05-16T22:00:00,2025-05-16T22:00:30,12.09,2,10.85,4189,15
2025-05-17T04:00:00,2025-05-17T04:00:30,12.09,2,10.74,4119,15.25
2025-05-17T10:00:00,2025-05-17T10:00:30,12.07,2,10.57,3986,15.25
2025-05-17T16:00:00,2025-05-17T16:00:30,12.06,2,10.39,3953,15
2025-05-17T22:00:00,2025-05-17T22:00:30,12.05,1,10.19,3842,15.5
2025-05-18T04:00:00,2025-05-18T04:00:30,12.04,1,9.96,3627,15
2025-05-18T10:00:00,2025-05-18T10:00:30,12.03,1,9.68,3509,16
2025-05-18T16:00:00,2025-05-18T16:00:30,12.02,1,9.42,3385,15.75
2025-05-18T22:00:00,2025-05-18T22:00:30,12.01,1,9.13,3248,16
2025-05-19T04:00:00,2025-05-19T04:00:30,12,1,8.92,3113,15.75
2025-05-19T10:00:00,2025-05-19T10:00:30,11.99,1,8.72,2939,15.75
2025-05-19T16:00:00,2025-05-19T16:00:30,11.98,1,8.44,2947,15.75
2025-05-19T22:00:00,2025-05-19T22:00:30,11.97,1,8.32,2818,15.75
2025-05-20T04:00:00,2025-05-20T04:00:30,11.96,1,8.15,2747,15.75
2025-05-20T10:00:00,2025-05-20T10:00:30,11.95,1,8.07,2696,15.5
2025-05-20T16:00:00,2025-05-20T16:00:30,11.94,1,7.94,2640,15.5
2025-05-20T22:00:00,2025-05-20T22:00:30,11.93,1,7.81,2544,15.75
2025-05-21T04:00:00,2025-05-21T04:00:30,11.92,1,7.6,2485,15.75
2025-05-21T10:00:00,2025-05-21T10:00:30,11.91,1,7.38,2420,15.5
2025-05-21T16:00:00,2025-05-21T16:00:30,11.89,1,7.33,2329,15
2025-05-21T22:00:00,2025-05-21T22:00:30,11.88,1,7.39,2318,15.25
2025-05-22T04:00:00,2025-05-22T04:00:30,11.87,1,7.39,2324,15
2025-05-22T10:00:00,2025-05-22T10:00:30,11.86,1,7.39,2268,15.25
2025-05-22T16:00:00,2025-05-22T16:00:30,11.85,1,7.35,2376,14.75
2025-05-22T22:00:00,2025-05-22T22:00:30,11.84,1,7.35,2268,15
2025-05-23T04:00:00,2025-05-23T04:00:30,11.82,1,7.4,2309,14.5
2025-05-23T10:00:00,2025-05-23T10:00:30,11.8,1,7.49,2367,14.75
2025-05-23T16:00:00,2025-05-23T16:00:30,11.75,1,12.04,2,12
2025-05-23T22:00:00,2025-05-23T22:00:30,11.76,1,12.06,2,17
2025-05-24T04:00:00,2025-05-24T04:00:30,11.77,1,12.07,2,21
2025-05-24T10:00:00,2025-05-24T10:00:30,11.77,1,12.07,2,21.75
Logging halted by user,,,,,,
