Pump Start Time,Pump Stop Time,Idle Voltage (V),Idle Current (mA),Loaded Voltage (V),Loaded Current (mA),PCB Temp (*C)
2025-05-19T16:30:00,2025-05-19T16:30:30,12.43,-1,12,3531,14.75
2025-05-19T22:30:00,2025-05-19T22:30:30,12.42,-1,11.98,3509,14.25
2025-05-20T04:30:00,2025-05-20T04:30:30,12.42,-1,11.98,3385,14.75
2025-05-20T10:30:00,2025-05-20T10:30:30,12.41,-1,11.98,3484,14.75
2025-05-20T16:30:00,2025-05-20T16:30:30,12.4,-1,11.96,3442,14.75
2025-05-20T22:30:00,2025-05-20T22:30:30,12.4,-1,11.97,3575,15.25
2025-05-21T04:30:00,2025-05-21T04:30:30,12.39,-1,11.95,3474,14.75
2025-05-21T10:30:00,2025-05-21T10:30:30,12.38,-1,11.95,3449,15
2025-05-21T16:30:00,2025-05-21T16:30:30,12.37,-1,11.95,3533,15
2025-05-21T22:30:00,2025-05-21T22:30:30,12.37,-1,11.95,3476,14.75
2025-05-22T04:30:00,2025-05-22T04:30:30,12.36,-1,11.93,3537,14.25
2025-05-22T10:30:00,2025-05-22T10:30:30,12.35,-1,11.91,3404,14
2025-05-22T16:30:00,2025-05-22T16:30:30,12.34,-1,11.9,3448,13.75
2025-05-22T22:30:00,2025-05-22T22:30:30,12.33,-1,11.91,3518,13.75
2025-05-23T04:30:00,2025-05-23T04:30:30,12.33,-1,11.88,3616,13.5
2025-05-23T10:30:00,2025-05-23T10:30:30,12.32,-1,11.88,3589,13.5
2025-05-23T16:30:00,2025-05-23T16:30:30,12.31,-1,12.62,0,11
2025-05-23T22:30:00,2025-05-23T22:30:30,12.32,-1,12.63,0,15
2025-05-24T04:30:00,2025-05-24T04:30:30,12.33,-1,12.64,0,19
2025-05-24T10:30:00,2025-05-24T10:30:30,12.34,-1,12.65,0,20
Logging halted by user,,,,,,
