Pump Start Time,Pump Stop Time,Idle Voltage (V),Idle Current (mA),Loaded Voltage (V),Loaded Current (mA),PCB Temp (*C)
2025-06-04T22:00:00,2025-06-04T22:00:30,12.76,4,13.07,6,30.75
2025-06-05T04:00:00,2025-06-05T04:00:30,12.71,4,13.02,5,17.25
2025-06-05T10:00:00,2025-06-05T10:00:30,12.7,4,13,5,14.5
2025-06-05T16:00:00,2025-06-05T16:00:30,12.71,4,12.41,1397,17.25
2025-06-05T22:00:00,2025-06-05T22:00:30,12.71,4,12.05,4791,16.25
2025-06-06T04:00:00,2025-06-06T04:00:30,12.72,4,12.06,4924,16
2025-06-06T10:00:00,2025-06-06T10:00:30,12.72,4,12.07,4944,16.75
2025-06-06T16:00:00,2025-06-06T16:00:30,12.71,4,12.06,4976,15.75
2025-06-06T22:00:00,2025-06-06T22:00:30,12.7,4,12.07,4842,16.25
2025-06-07T04:00:00,2025-06-07T04:00:30,12.7,4,12.06,4939,16.25
2025-06-07T10:00:00,2025-06-07T10:00:30,12.69,4,12.06,4903,16.5
2025-06-07T16:00:00,2025-06-07T16:00:30,12.68,4,12.06,4888,15.75
2025-06-07T22:00:00,2025-06-07T22:00:30,12.67,3,12.05,4951,16.5
2025-06-08T04:00:00,2025-06-08T04:00:30,12.67,4,12.04,4925,15.75
2025-06-08T10:00:00,2025-06-08T10:00:30,12.66,3,12.04,4989,17
2025-06-08T16:00:00,2025-06-08T16:00:30,12.65,4,12.04,4888,15.75
2025-06-08T22:00:00,2025-06-08T22:00:30,12.64,3,12.04,4934,17.5
2025-06-09T04:00:00,2025-06-09T04:00:30,12.63,4,12.03,4882,16.5
2025-06-09T10:00:00,2025-06-09T10:00:30,12.63,4,12.05,4837,18.5
2025-06-09T16:00:00,2025-06-09T16:00:30,12.62,3,12.03,4852,17.25
2025-06-09T22:00:00,2025-06-09T22:00:30,12.61,3,12.03,4891,18.5
2025-06-10T04:00:00,2025-06-10T04:00:30,12.61,3,12.02,4862,17.5
2025-06-10T10:00:00,2025-06-10T10:00:30,12.6,3,12.01,4803,18.5
2025-06-10T16:00:00,2025-06-10T16:00:30,12.59,3,12.02,4912,17.75
2025-06-10T22:00:00,2025-06-10T22:00:30,12.58,3,12.01,4834,18.75
2025-06-11T04:00:00,2025-06-11T04:00:30,12.57,3,12.01,4771,17.75
2025-06-11T10:00:00,2025-06-11T10:00:30,12.57,3,11.99,4808,19
2025-06-11T16:00:00,2025-06-11T16:00:30,12.55,3,11.99,4810,18
2025-06-11T22:00:00,2025-06-11T22:00:30,12.55,3,11.98,4832,19
2025-06-12T04:00:00,2025-06-12T04:00:30,12.54,3,11.97,4784,17.75
2025-06-12T10:00:00,2025-06-12T10:00:30,12.53,3,11.98,4775,19.5
2025-06-12T16:00:00,2025-06-12T16:00:30,12.52,3,11.97,4773,18
2025-06-12T22:00:00,2025-06-12T22:00:30,12.51,3,11.96,4811,19.5
2025-06-13T04:00:00,2025-06-13T04:00:30,12.51,3,11.95,4799,18.25
2025-06-13T10:00:00,2025-06-13T10:00:30,12.49,3,11.95,4746,19.25
2025-06-13T16:00:00,2025-06-13T16:00:30,12.49,3,11.94,4727,18.25
2025-06-13T22:00:00,2025-06-13T22:00:30,12.48,3,11.93,4749,19.25
2025-06-14T04:00:00,2025-06-14T04:00:30,12.47,3,11.93,4774,18.25
2025-06-14T10:00:00,2025-06-14T10:00:30,12.46,3,11.92,4730,19.5
2025-06-14T16:00:00,2025-06-14T16:00:30,12.45,3,11.92,4741,19
2025-06-14T22:00:00,2025-06-14T22:00:30,12.44,3,11.9,4760,19.25
2025-06-15T04:00:00,2025-06-15T04:00:30,12.43,3,11.9,4729,18.75
2025-06-15T10:00:00,2025-06-15T10:00:30,12.42,3,11.88,4730,18.75
2025-06-15T16:00:00,2025-06-15T16:00:30,12.42,3,11.89,4812,18.75
2025-06-15T22:00:00,2025-06-15T22:00:30,12.41,3,11.86,4764,18.75
2025-06-16T04:00:00,2025-06-16T04:00:30,12.4,3,11.87,4724,18.75
2025-06-16T10:00:00,2025-06-16T10:00:30,12.39,3,11.85,4732,18.75
2025-06-16T16:00:00,2025-06-16T16:00:30,12.38,3,11.85,4679,18.75
2025-06-16T22:00:00,2025-06-16T22:00:30,12.37,3,11.84,4708,18.75
2025-06-17T04:00:00,2025-06-17T04:00:30,12.36,3,11.84,4664,18.75
2025-06-17T10:00:00,2025-06-17T10:00:30,12.35,3,11.83,4695,18.75
2025-06-17T16:00:00,2025-06-17T16:00:30,12.35,3,11.83,4693,18.75
2025-06-17T22:00:00,2025-06-17T22:00:30,12.33,3,11.81,4681,18.75
2025-06-18T04:00:00,2025-06-18T04:00:30,12.33,3,11.81,4708,18.75
2025-06-18T10:00:00,2025-06-18T10:00:30,12.31,3,11.8,4649,18.75
2025-06-18T16:00:00,2025-06-18T16:00:30,12.31,3,12.62,4,21
2025-06-18T22:00:00,2025-06-18T22:00:30,12.34,3,12.65,4,25
2025-06-19T04:00:00,2025-06-19T04:00:30,12.32,2,12.63,4,22
2025-06-19T10:00:00,2025-06-19T10:00:30,12.32,3,12.63,4,21.75
Logging halted by user,,,,,,
