Pump Start Time,Pump Stop Time,Idle Voltage (V),Idle Current (mA),Loaded Voltage (V),Loaded Current (mA),PCB Temp (*C)
2025-05-14T16:00:00,2025-05-14T16:00:30,12.5,2,11.85,5663,14.25
2025-05-14T22:00:00,2025-05-14T22:00:30,12.49,1,11.85,5681,16.25
2025-05-15T04:00:00,2025-05-15T04:00:30,12.49,2,11.85,5640,14.5
2025-05-15T10:00:00,2025-05-15T10:00:30,12.47,2,11.83,5628,16
2025-05-15T16:00:00,2025-05-15T16:00:30,12.47,1,11.83,5618,14.25
2025-05-15T22:00:00,2025-05-15T22:00:30,12.45,2,11.81,5666,16
2025-05-16T04:00:00,2025-05-16T04:00:30,12.45,2,11.8,5685,14.25
2025-05-16T10:00:00,2025-05-16T10:00:30,12.43,2,11.79,5686,16
2025-05-16T16:00:00,2025-05-16T16:00:30,12.43,2,11.79,5620,14.5
2025-05-16T22:00:00,2025-05-16T22:00:30,12.41,1,11.78,5661,16
2025-05-17T04:00:00,2025-05-17T04:00:30,12.41,1,11.78,5600,14.75
2025-05-17T10:00:00,2025-05-17T10:00:30,12.39,1,11.76,5603,15.75
2025-05-17T16:00:00,2025-05-17T16:00:30,12.38,1,11.75,5635,14.25
2025-05-17T22:00:00,2025-05-17T22:00:30,12.37,1,11.74,5654,16
2025-05-18T04:00:00,2025-05-18T04:00:30,12.36,1,11.73,5581,14
2025-05-18T10:00:00,2025-05-18T10:00:30,12.35,1,11.73,5606,16
2025-05-18T16:00:00,2025-05-18T16:00:30,12.34,1,11.72,5561,14.25
2025-05-18T22:00:00,2025-05-18T22:00:30,12.33,1,11.73,5527,16.5
2025-05-19T04:00:00,2025-05-19T04:00:30,12.32,1,11.69,5507,13.25
2025-05-19T10:00:00,2025-05-19T10:00:30,12.31,1,11.71,5535,16.25
2025-05-19T16:00:00,2025-05-19T16:00:30,12.3,1,11.67,5524,13
2025-05-19T22:00:00,2025-05-19T22:00:30,12.29,1,11.68,5520,16.5
2025-05-20T04:00:00,2025-05-20T04:00:30,12.28,1,11.65,5481,12.75
2025-05-20T10:00:00,2025-05-20T10:00:30,12.26,1,11.64,5468,14.25
2025-05-20T16:00:00,2025-05-20T16:00:30,12.25,1,11.63,5465,12.25
2025-05-20T22:00:00,2025-05-20T22:00:30,12.24,1,11.62,5371,14.5
2025-05-21T04:00:00,2025-05-21T04:00:30,12.23,1,11.61,5415,12.5
2025-05-21T10:00:00,2025-05-21T10:00:30,12.23,1,11.6,5501,14.75
2025-05-21T16:00:00,2025-05-21T16:00:30,12.21,1,11.6,5455,12.75
2025-05-21T22:00:00,2025-05-21T22:00:30,12.2,1,11.58,5539,14.5
2025-05-22T04:00:00,2025-05-22T04:00:30,12.2,1,11.58,5491,13.5
2025-05-22T10:00:00,2025-05-22T10:00:30,12.19,1,11.57,5573,15.75
2025-05-22T16:00:00,2025-05-22T16:00:30,12.18,0,11.58,5416,14.5
2025-05-22T22:00:00,2025-05-22T22:00:30,12.17,1,11.57,5363,16
2025-05-23T04:00:00,2025-05-23T04:00:30,12.16,1,11.56,5338,14.25
2025-05-23T10:00:00,2025-05-23T10:00:30,12.15,0,11.55,5473,16
2025-05-23T16:00:00,2025-05-23T16:00:30,12.13,0,12.44,2,12
2025-05-23T22:00:00,2025-05-23T22:00:30,12.14,1,12.45,2,15.75
2025-05-24T04:00:00,2025-05-24T04:00:30,12.16,1,12.47,2,20
2025-05-24T10:00:00,2025-05-24T10:00:30,12.17,0,12.48,2,21.25
Logging halted by user,,,,,,
