Pump Start Time,Pump Stop Time,Idle Voltage (V),Idle Current (mA),Loaded Voltage (V),Loaded Current (mA),PCB Temp (*C)
2025-05-22T22:00:00,2025-05-22T22:00:30,12.82,2,13.13,3,21.5
2025-05-23T04:00:00,2025-05-23T04:00:30,12.81,2,13.13,3,21
2025-05-23T10:00:00,2025-05-23T10:00:30,12.81,2,13.12,3,20
2025-05-23T16:00:00,2025-05-23T16:00:30,12.78,2,12.14,3724,14
2025-05-23T22:00:00,2025-05-23T22:00:30,12.78,1,12.15,3645,15
2025-05-24T04:00:00,2025-05-24T04:00:30,12.77,2,12.15,3811,14
2025-05-24T10:00:00,2025-05-24T10:00:30,12.77,2,12.15,3873,15
2025-05-24T16:00:00,2025-05-24T16:00:30,12.76,2,12.15,3849,14
2025-05-24T22:00:00,2025-05-24T22:00:30,12.76,2,12.14,3797,15.25
2025-05-25T04:00:00,2025-05-25T04:00:30,12.75,2,12.14,3751,14.25
2025-05-25T10:00:00,2025-05-25T10:00:30,12.74,2,12.14,3797,15.25
2025-05-25T16:00:00,2025-05-25T16:00:30,12.73,2,12.13,3786,14
2025-05-25T22:00:00,2025-05-25T22:00:30,12.72,1,12.13,3897,15.25
2025-05-26T04:00:00,2025-05-26T04:00:30,12.71,2,12.12,3886,14
2025-05-26T10:00:00,2025-05-26T10:00:30,12.7,2,12.11,3881,15
2025-05-26T16:00:00,2025-05-26T16:00:30,12.69,2,12.1,3823,14
2025-05-26T22:00:00,2025-05-26T22:00:30,12.68,1,12.09,3829,15
2025-05-27T04:00:00,2025-05-27T04:00:30,12.67,2,12.09,3921,13.75
2025-05-27T10:00:00,2025-05-27T10:00:30,12.66,1,12.09,3861,14.75
2025-05-27T16:00:00,2025-05-27T16:00:30,12.65,2,12.07,3887,13.75
2025-05-27T22:00:00,2025-05-27T22:00:30,12.64,1,12.07,3830,14.5
2025-05-28T04:00:00,2025-05-28T04:00:30,12.63,1,12.05,3756,13.5
2025-05-28T10:00:00,2025-05-28T10:00:30,12.63,1,12.05,3833,14.5
2025-05-28T16:00:00,2025-05-28T16:00:30,12.61,1,12.05,3924,13.5
2025-05-28T22:00:00,2025-05-28T22:00:30,12.61,1,12.04,3864,14.5
2025-05-29T04:00:00,2025-05-29T04:00:30,12.59,1,12.04,3798,13.5
2025-05-29T10:00:00,2025-05-29T10:00:30,12.59,1,12.02,3765,14.5
2025-05-29T16:00:00,2025-05-29T16:00:30,12.58,1,12.01,3719,13.5
2025-05-29T22:00:00,2025-05-29T22:00:30,12.57,1,12.03,3867,14.75
2025-05-30T04:00:00,2025-05-30T04:00:30,12.56,1,12,3707,13.75
2025-05-30T10:00:00,2025-05-30T10:00:30,12.55,1,12,3725,14.75
2025-05-30T16:00:00,2025-05-30T16:00:30,12.54,1,11.99,3670,13.75
2025-05-30T22:00:00,2025-05-30T22:00:30,12.53,1,11.99,3787,15
2025-05-31T04:00:00,2025-05-31T04:00:30,12.52,1,11.99,3813,14
2025-05-31T10:00:00,2025-05-31T10:00:30,12.51,1,11.98,3756,14.75
2025-05-31T16:00:00,2025-05-31T16:00:30,12.5,1,11.97,3728,14
2025-05-31T22:00:00,2025-05-31T22:00:30,12.5,1,11.98,3715,15.75
2025-06-01T04:00:00,2025-06-01T04:00:30,12.49,1,11.96,3729,15
2025-06-01T10:00:00,2025-06-01T10:00:30,12.48,1,11.96,3815,15.75
2025-06-01T16:00:00,2025-06-01T16:00:30,12.47,1,11.95,3864,14.75
2025-06-01T22:00:00,2025-06-01T22:00:30,12.46,1,11.94,3825,15.5
2025-06-02T04:00:00,2025-06-02T04:00:30,12.45,1,11.93,3805,14.75
2025-06-02T10:00:00,2025-06-02T10:00:30,12.44,0,11.92,3824,15.5
2025-06-02T16:00:00,2025-06-02T16:00:30,12.43,1,11.91,3764,14.25
2025-06-02T22:00:00,2025-06-02T22:00:30,12.41,1,11.9,3774,15
2025-06-03T04:00:00,2025-06-03T04:00:30,12.41,1,11.89,3731,14
2025-06-03T10:00:00,2025-06-03T10:00:30,12.39,0,11.88,3699,14.75
2025-06-03T16:00:00,2025-06-03T16:00:30,12.39,0,11.88,3735,13.75
2025-06-03T22:00:00,2025-06-03T22:00:30,12.38,0,11.87,3760,14.75
2025-06-04T04:00:00,2025-06-04T04:00:30,12.37,0,11.85,3835,13.5
2025-06-04T10:00:00,2025-06-04T10:00:30,12.36,0,11.84,3793,14.75
2025-06-04T16:00:00,2025-06-04T16:00:30,12.35,0,11.84,3725,13.5
2025-06-04T22:00:00,2025-06-04T22:00:30,12.34,0,11.82,3781,14.25
2025-06-05T04:00:00,2025-06-05T04:00:30,12.33,0,11.82,3858,13.5
2025-06-05T10:00:00,2025-06-05T10:00:30,12.32,0,11.81,3809,14.25
2025-06-05T16:00:00,2025-06-05T16:00:30,12.33,0,12.64,2,19.75
2025-06-05T22:00:00,2025-06-05T22:00:30,12.35,0,12.67,2,22
2025-06-06T04:00:00,2025-06-06T04:00:30,12.35,1,12.66,2,20.75
2025-06-06T10:00:00,2025-06-06T10:00:30,12.34,0,12.65,2,20.75
2025-06-06T16:00:00,2025-06-06T16:00:30,12.34,0,12.65,2,20.75
Logging halted by user,,,,,,
