Pump Start Time,Pump Stop Time,Idle Voltage (V),Idle Current (mA),Loaded Voltage (V),Loaded Current (mA),PCB Temp (*C)
2025-05-22T22:00:00,2025-05-22T22:00:30,12.94,3,13.25,4,20.75
2025-05-23T04:00:00,2025-05-23T04:00:30,12.93,3,13.24,4,20.5
2025-05-23T10:00:00,2025-05-23T10:00:30,12.93,3,13.24,4,19.75
2025-05-23T16:00:00,2025-05-23T16:00:30,12.89,3,12.16,3307,13.75
2025-05-23T22:00:00,2025-05-23T22:00:30,12.9,3,12.18,3363,14.5
2025-05-24T04:00:00,2025-05-24T04:00:30,12.89,3,12.18,3314,14.25
2025-05-24T10:00:00,2025-05-24T10:00:30,12.89,3,12.18,3354,14.5
2025-05-24T16:00:00,2025-05-24T16:00:30,12.88,3,12.17,3358,14
2025-05-24T22:00:00,2025-05-24T22:00:30,12.87,3,12.17,3304,14.75
2025-05-25T04:00:00,2025-05-25T04:00:30,12.86,3,12.16,3320,14
2025-05-25T10:00:00,2025-05-25T10:00:30,12.85,3,12.16,3289,14.5
2025-05-25T16:00:00,2025-05-25T16:00:30,12.85,2,12.14,3307,14
2025-05-25T22:00:00,2025-05-25T22:00:30,12.84,2,12.15,3269,15
2025-05-26T04:00:00,2025-05-26T04:00:30,12.83,2,12.14,3333,14
2025-05-26T10:00:00,2025-05-26T10:00:30,12.82,3,12.14,3307,14.75
2025-05-26T16:00:00,2025-05-26T16:00:30,12.81,2,12.12,3298,14
2025-05-26T22:00:00,2025-05-26T22:00:30,12.8,2,12.13,3290,14.75
2025-05-27T04:00:00,2025-05-27T04:00:30,12.79,2,12.11,3238,14
2025-05-27T10:00:00,2025-05-27T10:00:30,12.78,2,12.12,3280,15
2025-05-27T16:00:00,2025-05-27T16:00:30,12.77,2,12.11,3299,14.25
2025-05-27T22:00:00,2025-05-27T22:00:30,12.76,2,12.11,3285,14.75
2025-05-28T04:00:00,2025-05-28T04:00:30,12.75,2,12.09,3270,14.5
2025-05-28T10:00:00,2025-05-28T10:00:30,12.74,2,12.09,3236,15.25
2025-05-28T16:00:00,2025-05-28T16:00:30,12.73,2,12.08,3244,14.5
2025-05-28T22:00:00,2025-05-28T22:00:30,12.72,2,12.08,3325,15
2025-05-29T04:00:00,2025-05-29T04:00:30,12.71,2,12.07,3250,14.5
2025-05-29T10:00:00,2025-05-29T10:00:30,12.7,2,12.06,3256,15
2025-05-29T16:00:00,2025-05-29T16:00:30,12.69,2,12.05,3273,14.5
2025-05-29T22:00:00,2025-05-29T22:00:30,12.68,2,12.05,3298,15
2025-05-30T04:00:00,2025-05-30T04:00:30,12.67,2,12.04,3207,14.5
2025-05-30T10:00:00,2025-05-30T10:00:30,12.66,2,12.04,3286,15
2025-05-30T16:00:00,2025-05-30T16:00:30,12.65,2,12.03,3246,14.75
2025-05-30T22:00:00,2025-05-30T22:00:30,12.64,2,12.02,3221,15.5
2025-05-31T04:00:00,2025-05-31T04:00:30,12.63,2,12.02,3320,14.75
2025-05-31T10:00:00,2025-05-31T10:00:30,12.62,2,12.01,3250,15.5
2025-05-31T16:00:00,2025-05-31T16:00:30,12.61,2,12,3258,15
2025-05-31T22:00:00,2025-05-31T22:00:30,12.6,2,12,3225,15.5
2025-06-01T04:00:00,2025-06-01T04:00:30,12.59,2,11.99,3264,15
2025-06-01T10:00:00,2025-06-01T10:00:30,12.58,2,11.98,3263,15
2025-06-01T16:00:00,2025-06-01T16:00:30,12.57,2,11.97,3263,15
2025-06-01T22:00:00,2025-06-01T22:00:30,12.55,2,11.95,3250,15
2025-06-02T04:00:00,2025-06-02T04:00:30,12.55,2,11.94,3263,15
2025-06-02T10:00:00,2025-06-02T10:00:30,12.53,2,11.93,3238,15
2025-06-02T16:00:00,2025-06-02T16:00:30,12.53,2,11.93,3293,14.75
2025-06-02T22:00:00,2025-06-02T22:00:30,12.51,1,11.91,3259,15
2025-06-03T04:00:00,2025-06-03T04:00:30,12.5,1,11.91,3239,15
2025-06-03T10:00:00,2025-06-03T10:00:30,12.49,2,11.9,3281,15.25
2025-06-03T16:00:00,2025-06-03T16:00:30,12.48,1,11.9,3238,15
2025-06-03T22:00:00,2025-06-03T22:00:30,12.47,1,11.88,3213,15.25
2025-06-04T04:00:00,2025-06-04T04:00:30,12.46,1,11.87,3206,14.75
2025-06-04T10:00:00,2025-06-04T10:00:30,12.45,1,11.87,3251,15.5
2025-06-04T16:00:00,2025-06-04T16:00:30,12.44,1,11.86,3236,15
2025-06-04T22:00:00,2025-06-04T22:00:30,12.43,1,11.85,3211,15.5
2025-06-05T04:00:00,2025-06-05T04:00:30,12.42,1,11.85,3234,15.25
2025-06-05T10:00:00,2025-06-05T10:00:30,12.41,1,11.84,3166,15.5
2025-06-05T16:00:00,2025-06-05T16:00:30,12.41,1,12.73,2,20.25
2025-06-05T22:00:00,2025-06-05T22:00:30,12.43,1,12.74,2,21.25
2025-06-06T04:00:00,2025-06-06T04:00:30,12.41,1,12.73,3,20.25
2025-06-06T10:00:00,2025-06-06T10:00:30,12.41,1,12.72,3,20.25
2025-06-06T16:00:00,2025-06-06T16:00:30,12.41,1,12.73,2,21.25
Logging halted by user,,,,,,
