Pump Start Time,Pump Stop Time,Idle Voltage (V),Idle Current (mA),Loaded Voltage (V),Loaded Current (mA),PCB Temp (*C)
2025-04-23T22:00:00,2025-04-23T22:00:30,12.67,2,12.97,4,22.25
2025-04-24T04:00:00,2025-04-24T04:00:30,12.65,2,12.95,4,22.25
2025-04-24T10:00:00,2025-04-24T10:00:30,12.63,2,12.94,3,19.5
2025-04-24T16:00:00,2025-04-24T16:00:30,12.61,2,12.04,3441,15.5
2025-04-24T22:00:00,2025-04-24T22:00:30,12.57,2,11.88,3451,8.25
2025-04-25T04:00:00,2025-04-25T04:00:30,12.56,2,11.87,3353,7.75
2025-04-25T10:00:00,2025-04-25T10:00:30,12.55,2,11.87,3421,8.25
2025-04-25T16:00:00,2025-04-25T16:00:30,12.54,2,11.87,3315,8
2025-04-25T22:00:00,2025-04-25T22:00:30,12.53,2,11.87,3371,8.25
2025-04-26T04:00:00,2025-04-26T04:00:30,12.52,2,11.86,3383,7.75
2025-04-26T10:00:00,2025-04-26T10:00:30,12.51,2,11.87,3361,8.25
2025-04-26T16:00:00,2025-04-26T16:00:30,12.51,2,11.86,3337,8
2025-04-26T22:00:00,2025-04-26T22:00:30,12.5,2,11.86,3365,8.25
2025-04-27T04:00:00,2025-04-27T04:00:30,12.5,2,11.87,3394,9.25
2025-04-27T10:00:00,2025-04-27T10:00:30,12.49,2,11.87,3318,9.5
2025-04-27T16:00:00,2025-04-27T16:00:30,12.49,2,11.88,3370,9.75
2025-04-27T22:00:00,2025-04-27T22:00:30,12.48,1,11.87,3425,9.75
2025-04-28T04:00:00,2025-04-28T04:00:30,12.47,2,11.87,3400,9.25
2025-04-28T10:00:00,2025-04-28T10:00:30,12.46,1,11.85,3455,9.5
2025-04-28T16:00:00,2025-04-28T16:00:30,12.45,2,11.85,3342,9.25
2025-04-28T22:00:00,2025-04-28T22:00:30,12.45,1,11.84,3337,9.25
2025-04-29T04:00:00,2025-04-29T04:00:30,12.44,1,11.84,3301,9
2025-04-29T10:00:00,2025-04-29T10:00:30,12.43,1,11.84,3318,9.5
2025-04-29T16:00:00,2025-04-29T16:00:30,12.43,2,11.84,3320,9
2025-04-29T22:00:00,2025-04-29T22:00:30,12.42,1,11.83,3294,9.5
2025-04-30T04:00:00,2025-04-30T04:00:30,12.41,2,11.83,3369,9.25
2025-04-30T10:00:00,2025-04-30T10:00:30,12.41,1,11.83,3295,9.75
2025-04-30T16:00:00,2025-04-30T16:00:30,12.4,1,11.82,3322,9.5
2025-04-30T22:00:00,2025-04-30T22:00:30,12.39,2,11.83,3381,10.25
2025-05-01T04:00:00,2025-05-01T04:00:30,12.38,1,11.81,3364,9.5
2025-05-01T10:00:00,2025-05-01T10:00:30,12.38,1,11.81,3251,10.5
2025-05-01T16:00:00,2025-05-01T16:00:30,12.37,1,11.8,3269,9.5
2025-05-01T22:00:00,2025-05-01T22:00:30,12.36,1,11.79,3316,9.75
2025-05-02T04:00:00,2025-05-02T04:00:30,12.35,1,11.8,3309,10
2025-05-02T10:00:00,2025-05-02T10:00:30,12.35,1,11.79,3219,10
2025-05-02T16:00:00,2025-05-02T16:00:30,12.34,1,11.79,3319,9.75
2025-05-02T22:00:00,2025-05-02T22:00:30,12.33,1,11.78,3294,10.25
2025-05-03T04:00:00,2025-05-03T04:00:30,12.33,1,11.77,3236,10
2025-05-03T10:00:00,2025-05-03T10:00:30,12.32,1,11.77,3244,10.5
2025-05-03T16:00:00,2025-05-03T16:00:30,12.31,1,11.77,3240,10
2025-05-03T22:00:00,2025-05-03T22:00:30,12.3,1,11.76,3228,10.75
2025-05-04T04:00:00,2025-05-04T04:00:30,12.29,1,11.75,3254,10.25
2025-05-04T10:00:00,2025-05-04T10:00:30,12.29,1,11.75,3272,10.75
2025-05-04T16:00:00,2025-05-04T16:00:30,12.28,1,11.75,3286,10
2025-05-04T22:00:00,2025-05-04T22:00:30,12.27,1,11.73,3344,10.5
2025-05-05T04:00:00,2025-05-05T04:00:30,12.27,1,11.72,3350,10
2025-05-05T10:00:00,2025-05-05T10:00:30,12.26,1,11.71,3329,10.25
2025-05-05T16:00:00,2025-05-05T16:00:30,12.25,1,11.73,3301,10.5
2025-05-05T22:00:00,2025-05-05T22:00:30,12.25,1,11.73,3283,11.75
2025-05-06T04:00:00,2025-05-06T04:00:30,12.25,1,11.74,3301,12.5
2025-05-06T10:00:00,2025-05-06T10:00:30,12.24,1,11.74,3329,13
2025-05-06T16:00:00,2025-05-06T16:00:30,12.23,1,11.73,3279,12.75
2025-05-06T22:00:00,2025-05-06T22:00:30,12.22,1,11.73,3321,12.75
2025-05-07T04:00:00,2025-05-07T04:00:30,12.21,1,11.72,3221,12.5
2025-05-07T10:00:00,2025-05-07T10:00:30,12.21,1,11.7,3327,13
2025-05-07T16:00:00,2025-05-07T16:00:30,12.2,1,11.71,3291,12.25
2025-05-07T22:00:00,2025-05-07T22:00:30,12.19,1,11.7,3321,12.75
2025-05-08T04:00:00,2025-05-08T04:00:30,12.19,1,11.7,3234,12.25
2025-05-08T10:00:00,2025-05-08T10:00:30,12.18,1,11.68,3348,12.5
2025-05-08T16:00:00,2025-05-08T16:00:30,12.18,1,12.49,2,16
2025-05-08T22:00:00,2025-05-08T22:00:30,12.21,1,12.52,2,22
2025-05-09T04:00:00,2025-05-09T04:00:30,12.21,1,12.51,2,21.5
2025-05-09T10:00:00,2025-05-09T10:00:30,12.2,1,12.51,2,21.5
Logging halted by user,,,,,,
