Pump Start Time,Pump Stop Time,Idle Voltage (V),Idle Current (mA),Loaded Voltage (V),Loaded Current (mA),PCB Temp (*C)
2025-04-23T22:00:00,2025-04-23T22:00:30,12.87,3,13.18,4,22.25
2025-04-24T04:00:00,2025-04-24T04:00:30,12.85,3,13.15,4,22
2025-04-24T10:00:00,2025-04-24T10:00:30,12.83,2,13.14,4,19.75
2025-04-24T16:00:00,2025-04-24T16:00:30,12.81,2,12.08,3239,16
2025-04-24T22:00:00,2025-04-24T22:00:30,12.77,2,11.95,3189,10.25
2025-04-25T04:00:00,2025-04-25T04:00:30,12.77,2,11.96,3175,10
2025-04-25T10:00:00,2025-04-25T10:00:30,12.76,2,11.96,3217,9.75
2025-04-25T16:00:00,2025-04-25T16:00:30,12.76,2,11.97,3214,9.75
2025-04-25T22:00:00,2025-04-25T22:00:30,12.75,2,11.96,3213,9.5
2025-04-26T04:00:00,2025-04-26T04:00:30,12.75,2,11.99,3213,11
2025-04-26T10:00:00,2025-04-26T10:00:30,12.74,2,11.97,3194,9.75
2025-04-26T16:00:00,2025-04-26T16:00:30,12.74,2,11.99,3193,11
2025-04-26T22:00:00,2025-04-26T22:00:30,12.73,2,11.96,3222,9
2025-04-27T04:00:00,2025-04-27T04:00:30,12.73,2,11.98,3258,10.5
2025-04-27T10:00:00,2025-04-27T10:00:30,12.72,2,11.97,3222,10
2025-04-27T16:00:00,2025-04-27T16:00:30,12.71,2,11.97,3255,10
2025-04-27T22:00:00,2025-04-27T22:00:30,12.7,2,11.97,3206,10.25
2025-04-28T04:00:00,2025-04-28T04:00:30,12.69,2,11.95,3238,9.75
2025-04-28T10:00:00,2025-04-28T10:00:30,12.69,2,11.95,3236,10.25
2025-04-28T16:00:00,2025-04-28T16:00:30,12.68,2,11.95,3246,9.5
2025-04-28T22:00:00,2025-04-28T22:00:30,12.67,2,11.95,3230,10.25
2025-04-29T04:00:00,2025-04-29T04:00:30,12.66,2,11.94,3236,10
2025-04-29T10:00:00,2025-04-29T10:00:30,12.65,2,11.94,3232,10.5
2025-04-29T16:00:00,2025-04-29T16:00:30,12.65,2,11.93,3235,9.75
2025-04-29T22:00:00,2025-04-29T22:00:30,12.64,2,11.94,3239,10.75
2025-04-30T04:00:00,2025-04-30T04:00:30,12.63,2,11.93,3207,10.25
2025-04-30T10:00:00,2025-04-30T10:00:30,12.62,2,11.93,3225,10.75
2025-04-30T16:00:00,2025-04-30T16:00:30,12.61,2,11.92,3278,10.5
2025-04-30T22:00:00,2025-04-30T22:00:30,12.61,2,11.92,3222,10.75
2025-05-01T04:00:00,2025-05-01T04:00:30,12.6,2,11.91,3256,10.5
2025-05-01T10:00:00,2025-05-01T10:00:30,12.59,2,11.92,3267,11
2025-05-01T16:00:00,2025-05-01T16:00:30,12.58,2,11.9,3262,10.25
2025-05-01T22:00:00,2025-05-01T22:00:30,12.57,2,11.9,3273,11.25
2025-05-02T04:00:00,2025-05-02T04:00:30,12.57,2,11.89,3243,11
2025-05-02T10:00:00,2025-05-02T10:00:30,12.56,2,11.89,3227,11.5
2025-05-02T16:00:00,2025-05-02T16:00:30,12.55,2,11.88,3259,11
2025-05-02T22:00:00,2025-05-02T22:00:30,12.54,2,11.89,3240,11.5
2025-05-03T04:00:00,2025-05-03T04:00:30,12.53,1,11.87,3270,10.75
2025-05-03T10:00:00,2025-05-03T10:00:30,12.52,1,11.87,3225,11.5
2025-05-03T16:00:00,2025-05-03T16:00:30,12.51,2,11.86,3270,10.75
2025-05-03T22:00:00,2025-05-03T22:00:30,12.51,1,11.87,3269,12.5
2025-05-04T04:00:00,2025-05-04T04:00:30,12.49,1,11.85,3214,11.5
2025-05-04T10:00:00,2025-05-04T10:00:30,12.49,1,11.87,3256,12.75
2025-05-04T16:00:00,2025-05-04T16:00:30,12.48,2,11.84,3233,11.75
2025-05-04T22:00:00,2025-05-04T22:00:30,12.47,1,11.84,3238,12.75
2025-05-05T04:00:00,2025-05-05T04:00:30,12.46,1,11.84,3231,12
2025-05-05T10:00:00,2025-05-05T10:00:30,12.45,1,11.83,3233,12.5
2025-05-05T16:00:00,2025-05-05T16:00:30,12.45,1,11.82,3266,12.25
2025-05-05T22:00:00,2025-05-05T22:00:30,12.44,1,11.82,3258,13.25
2025-05-06T04:00:00,2025-05-06T04:00:30,12.43,1,11.82,3207,12.75
2025-05-06T10:00:00,2025-05-06T10:00:30,12.42,1,11.81,3255,13.25
2025-05-06T16:00:00,2025-05-06T16:00:30,12.41,1,11.81,3269,13
2025-05-06T22:00:00,2025-05-06T22:00:30,12.4,1,11.8,3194,13
2025-05-07T04:00:00,2025-05-07T04:00:30,12.39,1,11.79,3215,13
2025-05-07T10:00:00,2025-05-07T10:00:30,12.39,1,11.78,3219,13.25
2025-05-07T16:00:00,2025-05-07T16:00:30,12.37,1,11.77,3257,12.75
2025-05-07T22:00:00,2025-05-07T22:00:30,12.37,1,11.76,3198,13.25
2025-05-08T04:00:00,2025-05-08T04:00:30,12.36,1,11.76,3272,12.5
2025-05-08T10:00:00,2025-05-08T10:00:30,12.35,1,11.75,3280,13.25
2025-05-08T16:00:00,2025-05-08T16:00:30,12.36,1,12.67,2,19.75
2025-05-08T22:00:00,2025-05-08T22:00:30,12.38,1,12.69,3,22.5
2025-05-09T04:00:00,2025-05-09T04:00:30,12.37,1,12.68,2,20.75
2025-05-09T10:00:00,2025-05-09T10:00:30,12.37,1,12.68,2,20.75
Logging halted by user,,,,,,
