Pump Start Time,Pump Stop Time,Idle Voltage (V),Idle Current (mA),Loaded Voltage (V),Loaded Current (mA),PCB Temp (*C)
2025-04-23T22:00:00,2025-04-23T22:00:30,12.91,2,13.22,4,22
2025-04-24T04:00:00,2025-04-24T04:00:30,12.89,2,13.19,4,22
2025-04-24T10:00:00,2025-04-24T10:00:30,12.87,2,13.17,4,19.75
2025-04-24T16:00:00,2025-04-24T16:00:30,12.84,2,12.16,3710,15.5
2025-04-24T22:00:00,2025-04-24T22:00:30,12.78,2,11.96,3668,9
2025-04-25T04:00:00,2025-04-25T04:00:30,12.76,2,11.95,3654,7.75
2025-04-25T10:00:00,2025-04-25T10:00:30,12.73,1,11.93,3706,8.75
2025-04-25T16:00:00,2025-04-25T16:00:30,12.71,1,11.92,3720,8
2025-04-25T22:00:00,2025-04-25T22:00:30,12.69,1,11.93,3755,8.75
2025-04-26T04:00:00,2025-04-26T04:00:30,12.69,1,11.94,3692,7.75
2025-04-26T10:00:00,2025-04-26T10:00:30,12.68,1,11.94,3670,8.75
2025-04-26T16:00:00,2025-04-26T16:00:30,12.67,1,11.93,3624,7.75
2025-04-26T22:00:00,2025-04-26T22:00:30,12.67,1,11.94,3767,8.75
2025-04-27T04:00:00,2025-04-27T04:00:30,12.66,1,11.93,3575,8.25
2025-04-27T10:00:00,2025-04-27T10:00:30,12.66,1,11.93,3699,9
2025-04-27T16:00:00,2025-04-27T16:00:30,12.65,1,11.94,3843,8.75
2025-04-27T22:00:00,2025-04-27T22:00:30,12.65,1,11.95,3819,10
2025-04-28T04:00:00,2025-04-28T04:00:30,12.64,1,11.95,3770,9.25
2025-04-28T10:00:00,2025-04-28T10:00:30,12.63,1,11.94,3776,9.75
2025-04-28T16:00:00,2025-04-28T16:00:30,12.63,1,11.93,3670,9.25
2025-04-28T22:00:00,2025-04-28T22:00:30,12.62,1,11.93,3748,10
2025-04-29T04:00:00,2025-04-29T04:00:30,12.61,1,11.94,3808,9.25
2025-04-29T10:00:00,2025-04-29T10:00:30,12.6,1,11.93,3668,10
2025-04-29T16:00:00,2025-04-29T16:00:30,12.6,1,11.92,3620,9.25
2025-04-29T22:00:00,2025-04-29T22:00:30,12.59,1,11.94,3681,10
2025-04-30T04:00:00,2025-04-30T04:00:30,12.58,1,11.92,3653,9.25
2025-04-30T10:00:00,2025-04-30T10:00:30,12.57,1,11.91,3579,10
2025-04-30T16:00:00,2025-04-30T16:00:30,12.57,1,11.91,3591,9.25
2025-04-30T22:00:00,2025-04-30T22:00:30,12.56,1,11.92,3691,10.25
2025-05-01T04:00:00,2025-05-01T04:00:30,12.55,1,11.9,3643,9.25
2025-05-01T10:00:00,2025-05-01T10:00:30,12.55,1,11.9,3760,10.25
2025-05-01T16:00:00,2025-05-01T16:00:30,12.54,1,11.9,3753,9.5
2025-05-01T22:00:00,2025-05-01T22:00:30,12.53,1,11.89,3775,10.25
2025-05-02T04:00:00,2025-05-02T04:00:30,12.52,0,11.88,3623,9.5
2025-05-02T10:00:00,2025-05-02T10:00:30,12.51,1,11.88,3798,10.5
2025-05-02T16:00:00,2025-05-02T16:00:30,12.51,1,11.87,3623,9.75
2025-05-02T22:00:00,2025-05-02T22:00:30,12.5,1,11.88,3727,10.75
2025-05-03T04:00:00,2025-05-03T04:00:30,12.49,1,11.88,3712,10
2025-05-03T10:00:00,2025-05-03T10:00:30,12.49,0,11.88,3675,10.75
2025-05-03T16:00:00,2025-05-03T16:00:30,12.48,1,11.86,3609,10
2025-05-03T22:00:00,2025-05-03T22:00:30,12.47,0,11.87,3704,10.75
2025-05-04T04:00:00,2025-05-04T04:00:30,12.46,1,11.85,3651,10
2025-05-04T10:00:00,2025-05-04T10:00:30,12.45,0,11.84,3692,10.75
2025-05-04T16:00:00,2025-05-04T16:00:30,12.45,1,11.84,3549,10
2025-05-04T22:00:00,2025-05-04T22:00:30,12.44,0,11.84,3686,10.5
2025-05-05T04:00:00,2025-05-05T04:00:30,12.43,1,11.83,3625,10
2025-05-05T10:00:00,2025-05-05T10:00:30,12.42,0,11.83,3727,10.75
2025-05-05T16:00:00,2025-05-05T16:00:30,12.41,0,11.82,3601,10
2025-05-05T22:00:00,2025-05-05T22:00:30,12.41,1,11.82,3653,11
2025-05-06T04:00:00,2025-05-06T04:00:30,12.41,1,11.83,3479,11.5
2025-05-06T10:00:00,2025-05-06T10:00:30,12.4,1,11.83,3519,12.75
2025-05-06T16:00:00,2025-05-06T16:00:30,12.39,1,11.83,3560,12.25
2025-05-06T22:00:00,2025-05-06T22:00:30,12.38,0,11.83,3715,12.75
2025-05-07T04:00:00,2025-05-07T04:00:30,12.38,0,11.83,3727,12.25
2025-05-07T10:00:00,2025-05-07T10:00:30,12.37,0,11.81,3546,13.25
2025-05-07T16:00:00,2025-05-07T16:00:30,12.36,0,11.81,3587,12.25
2025-05-07T22:00:00,2025-05-07T22:00:30,12.35,0,11.8,3526,13
2025-05-08T04:00:00,2025-05-08T04:00:30,12.35,0,11.79,3660,12.25
2025-05-08T10:00:00,2025-05-08T10:00:30,12.34,0,11.79,3627,12.75
2025-05-08T16:00:00,2025-05-08T16:00:30,12.34,0,12.65,2,16
2025-05-08T22:00:00,2025-05-08T22:00:30,12.37,1,12.69,2,22.25
2025-05-09T04:00:00,2025-05-09T04:00:30,12.37,0,12.68,2,21.25
2025-05-09T10:00:00,2025-05-09T10:00:30,12.37,0,12.68,2,21.5
Logging halted by user,,,,,,
