Pump Start Time,Pump Stop Time,Idle Voltage (V),Idle Current (mA),Loaded Voltage (V),Loaded Current (mA),PCB Temp (*C)
2025-05-06T22:00:00,2025-05-06T22:00:30,12.31,0,12.62,1,21.5
2025-05-07T04:00:00,2025-05-07T04:00:30,12.31,0,12.62,1,21.25
2025-05-07T10:00:00,2025-05-07T10:00:30,12.31,0,12.62,1,21.25
2025-05-07T16:00:00,2025-05-07T16:00:30,12.31,0,12.61,1,21.25
2025-05-07T22:00:00,2025-05-07T22:00:30,12.33,0,12.64,1,25.25
2025-05-08T04:00:00,2025-05-08T04:00:30,12.28,0,12.59,1,14.75
2025-05-08T10:00:00,2025-05-08T10:00:30,12.26,0,12.57,1,13
2025-05-08T16:00:00,2025-05-08T16:00:30,12.27,0,11.59,4524,13
2025-05-08T22:00:00,2025-05-08T22:00:30,12.29,0,11.59,4457,12.75
2025-05-09T04:00:00,2025-05-09T04:00:30,12.29,0,11.59,4552,12
2025-05-09T10:00:00,2025-05-09T10:00:30,12.28,0,11.6,4582,12.75
2025-05-09T16:00:00,2025-05-09T16:00:30,12.27,0,11.58,4649,12
2025-05-09T22:00:00,2025-05-09T22:00:30,12.27,0,11.6,4634,13.25
2025-05-10T04:00:00,2025-05-10T04:00:30,12.25,0,11.59,4607,12.75
2025-05-10T10:00:00,2025-05-10T10:00:30,12.25,0,11.6,4501,13.5
2025-05-10T16:00:00,2025-05-10T16:00:30,12.24,0,11.59,4603,13
2025-05-10T22:00:00,2025-05-10T22:00:30,12.23,0,11.6,4522,13.75
2025-05-11T04:00:00,2025-05-11T04:00:30,12.22,0,11.58,4611,13.25
2025-05-11T10:00:00,2025-05-11T10:00:30,12.21,0,11.58,4539,13.75
2025-05-11T16:00:00,2025-05-11T16:00:30,12.2,0,11.57,4508,13.25
2025-05-11T22:00:00,2025-05-11T22:00:30,12.19,0,11.56,4454,14
2025-05-12T04:00:00,2025-05-12T04:00:30,12.17,0,11.54,4505,13
2025-05-12T10:00:00,2025-05-12T10:00:30,12.17,-1,11.54,4526,13.5
2025-05-12T16:00:00,2025-05-12T16:00:30,12.15,-1,11.54,4463,13
2025-05-12T22:00:00,2025-05-12T22:00:30,12.14,-1,11.51,4411,13.5
2025-05-13T04:00:00,2025-05-13T04:00:30,12.13,-1,11.5,4424,12.75
2025-05-13T10:00:00,2025-05-13T10:00:30,12.12,-1,11.5,4538,13.5
2025-05-13T16:00:00,2025-05-13T16:00:30,12.11,-1,11.48,4430,12.75
2025-05-13T22:00:00,2025-05-13T22:00:30,12.1,-1,11.48,4406,13.5
2025-05-14T04:00:00,2025-05-14T04:00:30,12.09,-1,11.47,4326,13.5
2025-05-14T10:00:00,2025-05-14T10:00:30,12.09,-1,11.49,4404,15
2025-05-14T16:00:00,2025-05-14T16:00:30,12.07,-1,11.48,4431,14.5
2025-05-14T22:00:00,2025-05-14T22:00:30,12.07,-1,11.45,4279,15
2025-05-15T04:00:00,2025-05-15T04:00:30,12.05,-1,11.43,4450,14.5
2025-05-15T10:00:00,2025-05-15T10:00:30,12.04,-1,11.42,4480,14.75
2025-05-15T16:00:00,2025-05-15T16:00:30,12.03,-1,11.41,4398,14.5
2025-05-15T22:00:00,2025-05-15T22:00:30,12.02,-1,11.4,4464,14.75
2025-05-16T04:00:00,2025-05-16T04:00:30,12.01,-1,11.39,4513,14.25
2025-05-16T10:00:00,2025-05-16T10:00:30,11.99,-1,11.36,4376,14.75
2025-05-16T16:00:00,2025-05-16T16:00:30,11.99,-1,11.36,4482,14.5
2025-05-16T22:00:00,2025-05-16T22:00:30,11.97,-1,11.34,4380,14.75
