Pump Start Time,Pump Stop Time,Idle Voltage (V),Idle Current (mA),Loaded Voltage (V),Loaded Current (mA),PCB Temp (*C)
2025-04-23T22:00:00,2025-04-23T22:00:30,12.76,2,13.06,3,22.5
2025-04-24T04:00:00,2025-04-24T04:00:30,12.75,2,13.06,3,22.75
2025-04-24T10:00:00,2025-04-24T10:00:30,12.75,2,13.05,3,20.25
2025-04-24T16:00:00,2025-04-24T16:00:30,12.72,2,13.03,3,17.25
2025-04-24T22:00:00,2025-04-24T22:00:30,12.67,1,11.84,3158,11.5
2025-04-25T04:00:00,2025-04-25T04:00:30,12.69,2,11.87,3102,11.5
2025-04-25T10:00:00,2025-04-25T10:00:30,12.68,2,11.87,3172,11
2025-04-25T16:00:00,2025-04-25T16:00:30,12.67,1,11.87,3157,11.25
2025-04-25T22:00:00,2025-04-25T22:00:30,12.67,2,11.86,3133,11.5
2025-04-26T04:00:00,2025-04-26T04:00:30,12.65,1,11.87,3144,11.5
2025-04-26T10:00:00,2025-04-26T10:00:30,12.64,1,11.86,3168,10.75
2025-04-26T16:00:00,2025-04-26T16:00:30,12.63,1,11.86,3142,11.25
2025-04-26T22:00:00,2025-04-26T22:00:30,12.63,1,11.85,3164,11
2025-04-27T04:00:00,2025-04-27T04:00:30,12.61,1,11.84,3183,10.75
2025-04-27T10:00:00,2025-04-27T10:00:30,12.6,1,11.81,3172,9.75
2025-04-27T16:00:00,2025-04-27T16:00:30,12.6,1,11.84,3158,10
2025-04-27T22:00:00,2025-04-27T22:00:30,12.59,1,11.83,3189,9.75
2025-04-28T04:00:00,2025-04-28T04:00:30,12.58,1,11.83,3189,9.75
2025-04-28T10:00:00,2025-04-28T10:00:30,12.57,1,11.84,3219,9.75
2025-04-28T16:00:00,2025-04-28T16:00:30,12.57,1,11.83,3194,10
2025-04-28T22:00:00,2025-04-28T22:00:30,12.57,1,11.84,3185,10.75
2025-04-29T04:00:00,2025-04-29T04:00:30,12.56,1,11.84,3196,10.5
2025-04-29T10:00:00,2025-04-29T10:00:30,12.55,1,11.82,3233,10.25
2025-04-29T16:00:00,2025-04-29T16:00:30,12.54,1,11.83,3234,10.5
2025-04-29T22:00:00,2025-04-29T22:00:30,12.53,1,11.82,3229,10.75
2025-04-30T04:00:00,2025-04-30T04:00:30,12.53,1,11.81,3194,10.5
2025-04-30T10:00:00,2025-04-30T10:00:30,12.52,1,11.81,3217,10.5
2025-04-30T16:00:00,2025-04-30T16:00:30,12.51,1,11.79,3233,10.5
2025-04-30T22:00:00,2025-04-30T22:00:30,12.51,1,11.8,3219,10.75
2025-05-01T04:00:00,2025-05-01T04:00:30,12.5,1,11.81,3302,11.25
2025-05-01T10:00:00,2025-05-01T10:00:30,12.49,1,11.8,3302,10.75
2025-05-01T16:00:00,2025-05-01T16:00:30,12.48,1,11.78,3214,11
2025-05-01T22:00:00,2025-05-01T22:00:30,12.48,1,11.79,3202,11.25
2025-05-02T04:00:00,2025-05-02T04:00:30,12.47,1,11.79,3166,11.5
2025-05-02T10:00:00,2025-05-02T10:00:30,12.46,1,11.79,3277,11.25
2025-05-02T16:00:00,2025-05-02T16:00:30,12.45,1,11.78,3241,11.5
2025-05-02T22:00:00,2025-05-02T22:00:30,12.45,1,11.78,3210,12.25
2025-05-03T04:00:00,2025-05-03T04:00:30,12.44,1,11.79,3218,12.75
2025-05-03T10:00:00,2025-05-03T10:00:30,12.43,1,11.77,3269,12.25
2025-05-03T16:00:00,2025-05-03T16:00:30,12.43,1,11.77,3219,12.5
2025-05-03T22:00:00,2025-05-03T22:00:30,12.42,1,11.75,3221,13
2025-05-04T04:00:00,2025-05-04T04:00:30,12.41,1,11.76,3216,12.75
2025-05-04T10:00:00,2025-05-04T10:00:30,12.4,1,11.76,3216,12.75
2025-05-04T16:00:00,2025-05-04T16:00:30,12.4,1,11.76,3274,13.25
2025-05-04T22:00:00,2025-05-04T22:00:30,12.39,1,11.75,3248,13.25
2025-05-05T04:00:00,2025-05-05T04:00:30,12.38,0,11.75,3281,13.25
2025-05-05T10:00:00,2025-05-05T10:00:30,12.37,1,11.73,3198,13.25
2025-05-05T16:00:00,2025-05-05T16:00:30,12.36,1,11.71,3161,12.75
2025-05-05T22:00:00,2025-05-05T22:00:30,12.35,1,11.73,3185,12.75
2025-05-06T04:00:00,2025-05-06T04:00:30,12.35,1,11.69,3136,12.75
2025-05-06T10:00:00,2025-05-06T10:00:30,12.34,1,11.69,3181,12.75
2025-05-06T16:00:00,2025-05-06T16:00:30,12.33,0,11.7,3208,13
2025-05-06T22:00:00,2025-05-06T22:00:30,12.32,0,11.69,3199,13
2025-05-07T04:00:00,2025-05-07T04:00:30,12.31,0,11.7,3194,13
2025-05-07T10:00:00,2025-05-07T10:00:30,12.31,0,11.69,3199,12.75
2025-05-07T16:00:00,2025-05-07T16:00:30,12.3,0,11.67,3199,13.25
2025-05-07T22:00:00,2025-05-07T22:00:30,12.29,0,11.67,3192,14.5
2025-05-08T04:00:00,2025-05-08T04:00:30,12.29,0,11.67,3165,13.75
2025-05-08T10:00:00,2025-05-08T10:00:30,12.28,0,11.67,3237,13.75
2025-05-08T16:00:00,2025-05-08T16:00:30,12.27,0,12.59,2,16.75
2025-05-08T22:00:00,2025-05-08T22:00:30,12.3,0,12.61,2,22.5
2025-05-09T04:00:00,2025-05-09T04:00:30,12.29,1,12.61,2,21.5
2025-05-09T10:00:00,2025-05-09T10:00:30,12.29,0,12.61,2,21.5
Logging halted by user,,,,,,
