Pump Start Time,Pump Stop Time,Idle Voltage (V),Idle Current (mA),Loaded Voltage (V),Loaded Current (mA),PCB Temp (*C)
2025-04-23T22:00:00,2025-04-23T22:00:30,12.9,3,13.21,4,22.5
2025-04-24T04:00:00,2025-04-24T04:00:30,12.89,3,13.19,4,22
2025-04-24T10:00:00,2025-04-24T10:00:30,12.87,3,13.18,4,19.25
2025-04-24T16:00:00,2025-04-24T16:00:30,12.85,2,13.15,4,16.5
2025-04-24T22:00:00,2025-04-24T22:00:30,12.8,2,11.99,3574,12.25
2025-04-25T04:00:00,2025-04-25T04:00:30,12.77,2,11.98,3375,11.5
2025-04-25T10:00:00,2025-04-25T10:00:30,12.76,2,11.98,3444,11.75
2025-04-25T16:00:00,2025-04-25T16:00:30,12.75,2,12,3519,11.5
2025-04-25T22:00:00,2025-04-25T22:00:30,12.75,2,12,3400,12
2025-04-26T04:00:00,2025-04-26T04:00:30,12.75,2,12,3401,11.75
2025-04-26T10:00:00,2025-04-26T10:00:30,12.74,2,12,3492,11.5
2025-04-26T16:00:00,2025-04-26T16:00:30,12.73,2,11.99,3407,11.25
2025-04-26T22:00:00,2025-04-26T22:00:30,12.73,2,12.01,3549,11.75
2025-04-27T04:00:00,2025-04-27T04:00:30,12.72,2,11.98,3458,10.75
2025-04-27T10:00:00,2025-04-27T10:00:30,12.71,2,11.98,3527,10.5
2025-04-27T16:00:00,2025-04-27T16:00:30,12.71,2,11.96,3413,10.25
2025-04-27T22:00:00,2025-04-27T22:00:30,12.7,2,11.96,3440,10.5
2025-04-28T04:00:00,2025-04-28T04:00:30,12.69,2,11.96,3506,9.75
2025-04-28T10:00:00,2025-04-28T10:00:30,12.69,2,11.95,3526,10.5
2025-04-28T16:00:00,2025-04-28T16:00:30,12.68,2,11.96,3604,10
2025-04-28T22:00:00,2025-04-28T22:00:30,12.67,2,11.97,3565,11.25
2025-04-29T04:00:00,2025-04-29T04:00:30,12.67,2,11.97,3538,10.75
2025-04-29T10:00:00,2025-04-29T10:00:30,12.66,2,11.96,3441,10.75
2025-04-29T16:00:00,2025-04-29T16:00:30,12.65,2,11.97,3483,10.75
2025-04-29T22:00:00,2025-04-29T22:00:30,12.64,2,11.96,3415,11.5
2025-04-30T04:00:00,2025-04-30T04:00:30,12.63,2,11.96,3447,10.5
2025-04-30T10:00:00,2025-04-30T10:00:30,12.63,2,11.96,3463,11
2025-04-30T16:00:00,2025-04-30T16:00:30,12.62,2,11.95,3435,10.75
2025-04-30T22:00:00,2025-04-30T22:00:30,12.61,2,11.94,3464,11.25
2025-05-01T04:00:00,2025-05-01T04:00:30,12.61,2,11.95,3440,11.5
2025-05-01T10:00:00,2025-05-01T10:00:30,12.6,2,11.94,3436,11.5
2025-05-01T16:00:00,2025-05-01T16:00:30,12.59,2,11.94,3418,11.25
2025-05-01T22:00:00,2025-05-01T22:00:30,12.58,2,11.94,3421,12
2025-05-02T04:00:00,2025-05-02T04:00:30,12.57,2,11.95,3366,11.75
2025-05-02T10:00:00,2025-05-02T10:00:30,12.57,2,11.92,3421,12
2025-05-02T16:00:00,2025-05-02T16:00:30,12.56,1,11.92,3414,11.75
2025-05-02T22:00:00,2025-05-02T22:00:30,12.55,2,11.93,3239,13
2025-05-03T04:00:00,2025-05-03T04:00:30,12.55,2,11.94,3429,12.75
2025-05-03T10:00:00,2025-05-03T10:00:30,12.54,1,11.92,3453,13
2025-05-03T16:00:00,2025-05-03T16:00:30,12.53,1,11.91,3446,12.5
2025-05-03T22:00:00,2025-05-03T22:00:30,12.52,1,11.92,3477,13.75
2025-05-04T04:00:00,2025-05-04T04:00:30,12.51,1,11.91,3375,12.75
2025-05-04T10:00:00,2025-05-04T10:00:30,12.51,1,11.9,3478,13.5
2025-05-04T16:00:00,2025-05-04T16:00:30,12.5,1,11.91,3476,13.25
2025-05-04T22:00:00,2025-05-04T22:00:30,12.49,1,11.9,3473,13.75
2025-05-05T04:00:00,2025-05-05T04:00:30,12.48,1,11.89,3471,13.25
2025-05-05T10:00:00,2025-05-05T10:00:30,12.47,1,11.89,3433,13.75
2025-05-05T16:00:00,2025-05-05T16:00:30,12.46,1,11.88,3401,12.75
2025-05-05T22:00:00,2025-05-05T22:00:30,12.45,1,11.87,3463,13.5
2025-05-06T04:00:00,2025-05-06T04:00:30,12.45,1,11.86,3449,13
2025-05-06T10:00:00,2025-05-06T10:00:30,12.44,1,11.85,3401,13.5
2025-05-06T16:00:00,2025-05-06T16:00:30,12.43,1,11.85,3438,13
2025-05-06T22:00:00,2025-05-06T22:00:30,12.42,1,11.85,3435,13.75
2025-05-07T04:00:00,2025-05-07T04:00:30,12.41,1,11.84,3405,13.25
2025-05-07T10:00:00,2025-05-07T10:00:30,12.41,1,11.84,3368,13.5
2025-05-07T16:00:00,2025-05-07T16:00:30,12.4,1,11.83,3365,13.25
2025-05-07T22:00:00,2025-05-07T22:00:30,12.39,1,11.84,3449,15
2025-05-08T04:00:00,2025-05-08T04:00:30,12.38,1,11.83,3357,14
2025-05-08T10:00:00,2025-05-08T10:00:30,12.38,1,11.82,3425,14.5
2025-05-08T16:00:00,2025-05-08T16:00:30,12.37,1,12.68,2,17
2025-05-08T22:00:00,2025-05-08T22:00:30,12.4,1,12.71,2,22.75
2025-05-09T04:00:00,2025-05-09T04:00:30,12.39,1,12.7,2,21.5
2025-05-09T10:00:00,2025-05-09T10:00:30,12.39,1,12.7,2,21.5
Logging halted by user,,,,,,
