Pump Start Time,Pump Stop Time,Idle Voltage (V),Idle Current (mA),Loaded Voltage (V),Loaded Current (mA),PCB Temp (*C)
2025-05-06T22:00:00,2025-05-06T22:00:30,12.73,4,13.04,5,22
2025-05-07T04:00:00,2025-05-07T04:00:30,12.73,4,13.03,5,22
2025-05-07T10:00:00,2025-05-07T10:00:30,12.73,4,13.03,5,22
2025-05-07T16:00:00,2025-05-07T16:00:30,12.72,4,13.03,5,22
2025-05-07T22:00:00,2025-05-07T22:00:30,12.72,4,13.03,5,21.5
2025-05-08T04:00:00,2025-05-08T04:00:30,12.69,3,13,5,15
2025-05-08T10:00:00,2025-05-08T10:00:30,12.68,3,12.99,5,13.75
2025-05-08T16:00:00,2025-05-08T16:00:30,12.69,3,12.17,3456,15
2025-05-08T22:00:00,2025-05-08T22:00:30,12.71,3,12.16,3459,16
2025-05-09T04:00:00,2025-05-09T04:00:30,12.71,3,12.17,3552,15.25
2025-05-09T10:00:00,2025-05-09T10:00:30,12.7,3,12.17,3453,15.25
2025-05-09T16:00:00,2025-05-09T16:00:30,12.69,3,12.16,3488,14
2025-05-09T22:00:00,2025-05-09T22:00:30,12.68,3,12.15,3473,14.25
2025-05-10T04:00:00,2025-05-10T04:00:30,12.68,4,12.15,3492,14
2025-05-10T10:00:00,2025-05-10T10:00:30,12.67,3,12.15,3471,14.25
2025-05-10T16:00:00,2025-05-10T16:00:30,12.67,3,12.14,3506,13.75
2025-05-10T22:00:00,2025-05-10T22:00:30,12.66,3,12.15,3484,14.5
2025-05-11T04:00:00,2025-05-11T04:00:30,12.65,3,12.14,3509,14
2025-05-11T10:00:00,2025-05-11T10:00:30,12.65,3,12.15,3497,14.5
2025-05-11T16:00:00,2025-05-11T16:00:30,12.64,3,12.14,3404,14
2025-05-11T22:00:00,2025-05-11T22:00:30,12.64,3,12.15,3411,15
2025-05-12T04:00:00,2025-05-12T04:00:30,12.63,3,12.14,3378,14.25
2025-05-12T10:00:00,2025-05-12T10:00:30,12.63,3,12.14,3391,15.5
2025-05-12T16:00:00,2025-05-12T16:00:30,12.62,3,12.14,3446,14.5
2025-05-12T22:00:00,2025-05-12T22:00:30,12.62,3,12.13,3519,15.25
2025-05-13T04:00:00,2025-05-13T04:00:30,12.61,3,12.14,3493,15.75
2025-05-13T10:00:00,2025-05-13T10:00:30,12.61,3,12.13,3468,16.25
2025-05-13T16:00:00,2025-05-13T16:00:30,12.6,3,12.14,3506,15.25
2025-05-13T22:00:00,2025-05-13T22:00:30,12.59,3,12.12,3325,16
2025-05-14T04:00:00,2025-05-14T04:00:30,12.59,3,12.12,3480,15
2025-05-14T10:00:00,2025-05-14T10:00:30,12.58,3,12.12,3333,15.5
2025-05-14T16:00:00,2025-05-14T16:00:30,12.57,3,12.12,3376,14.75
2025-05-14T22:00:00,2025-05-14T22:00:30,12.57,3,12.1,3445,15.5
2025-05-15T04:00:00,2025-05-15T04:00:30,12.56,3,12.1,3370,14.75
2025-05-15T10:00:00,2025-05-15T10:00:30,12.55,3,12.1,3403,15.5
2025-05-15T16:00:00,2025-05-15T16:00:30,12.55,3,12.09,3438,15
2025-05-15T22:00:00,2025-05-15T22:00:30,12.54,3,12.09,3468,16
2025-05-16T04:00:00,2025-05-16T04:00:30,12.54,3,12.08,3439,15.25
2025-05-16T10:00:00,2025-05-16T10:00:30,12.53,3,12.06,3290,15.5
2025-05-16T16:00:00,2025-05-16T16:00:30,12.52,3,12.07,3507,15.25
2025-05-16T22:00:00,2025-05-16T22:00:30,12.52,3,12.06,3423,15.75
2025-05-17T04:00:00,2025-05-17T04:00:30,12.51,3,12.07,3517,15.5
2025-05-17T10:00:00,2025-05-17T10:00:30,12.51,3,12.05,3510,16
2025-05-17T16:00:00,2025-05-17T16:00:30,12.5,3,12.05,3450,15.75
2025-05-17T22:00:00,2025-05-17T22:00:30,12.49,3,12.06,3503,17.5
2025-05-18T04:00:00,2025-05-18T04:00:30,12.49,3,12.05,3477,16
2025-05-18T10:00:00,2025-05-18T10:00:30,12.48,3,12.04,3451,16.5
2025-05-18T16:00:00,2025-05-18T16:00:30,12.47,3,12.03,3515,15.75
2025-05-18T22:00:00,2025-05-18T22:00:30,12.47,3,12.02,3348,16.25
2025-05-19T04:00:00,2025-05-19T04:00:30,12.46,3,12.02,3426,15.75
2025-05-19T10:00:00,2025-05-19T10:00:30,12.45,3,12.02,3453,16.25
2025-05-19T16:00:00,2025-05-19T16:00:30,12.45,2,12.01,3398,16
2025-05-19T22:00:00,2025-05-19T22:00:30,12.44,3,12,3441,16.25
2025-05-20T04:00:00,2025-05-20T04:00:30,12.43,3,11.99,3382,15.75
2025-05-20T10:00:00,2025-05-20T10:00:30,12.43,3,11.99,3420,16.5
2025-05-20T16:00:00,2025-05-20T16:00:30,12.42,3,11.99,3458,15.75
2025-05-20T22:00:00,2025-05-20T22:00:30,12.41,3,11.99,3491,17.25
2025-05-21T04:00:00,2025-05-21T04:00:30,12.41,3,11.98,3521,16.25
2025-05-21T10:00:00,2025-05-21T10:00:30,12.4,3,11.98,3377,16.75
2025-05-21T16:00:00,2025-05-21T16:00:30,12.39,3,11.97,3343,16
2025-05-21T22:00:00,2025-05-21T22:00:30,12.39,2,11.96,3343,16.5
2025-05-22T04:00:00,2025-05-22T04:00:30,12.38,2,11.95,3384,15.25
2025-05-22T10:00:00,2025-05-22T10:00:30,12.37,2,11.95,3380,15.75
2025-05-22T16:00:00,2025-05-22T16:00:30,12.36,3,11.94,3403,14.75
2025-05-22T22:00:00,2025-05-22T22:00:30,12.35,2,11.92,3461,15.75
2025-05-23T04:00:00,2025-05-23T04:00:30,12.35,2,11.92,3355,14.5
2025-05-23T10:00:00,2025-05-23T10:00:30,12.34,2,11.91,3339,15.25
2025-05-23T16:00:00,2025-05-23T16:00:30,12.33,2,12.64,4,12.75
2025-05-23T22:00:00,2025-05-23T22:00:30,12.34,3,12.65,4,16.5
2025-05-24T04:00:00,2025-05-24T04:00:30,12.36,3,12.67,4,20.75
2025-05-24T10:00:00,2025-05-24T10:00:30,12.36,3,12.67,4,21.75
Logging halted by user,,,,,,
