Pump Start Time,Pump Stop Time,Idle Voltage (V),Idle Current (mA),Loaded Voltage (V),Loaded Current (mA),PCB Temp (*C)
2025-07-22T22:30:00,2025-07-22T22:30:30,12.82,2,13.13,4,30.25
2025-07-23T04:30:00,2025-07-23T04:30:30,12.77,2,13.08,3,19.75
2025-07-23T10:30:00,2025-07-23T10:30:30,12.75,2,13.05,3,16.25
2025-07-23T16:30:00,2025-07-23T16:30:30,12.76,2,12.23,3647,22.25
2025-07-23T22:30:00,2025-07-23T22:30:30,12.75,2,12.23,3712,23.25
2025-07-24T04:30:00,2025-07-24T04:30:30,12.74,2,12.24,3666,22.5
2025-07-24T10:30:00,2025-07-24T10:30:30,12.73,2,12.23,3731,23
2025-07-24T16:30:00,2025-07-24T16:30:30,12.73,2,12.22,3630,22.5
2025-07-24T22:30:00,2025-07-24T22:30:30,12.72,2,12.22,3679,23.25
2025-07-25T04:30:00,2025-07-25T04:30:30,12.71,2,12.22,3640,22.75
2025-07-25T10:30:00,2025-07-25T10:30:30,12.71,1,12.21,3656,22.75
2025-07-25T16:30:00,2025-07-25T16:30:30,12.7,1,12.2,3729,22.25
2025-07-25T22:30:00,2025-07-25T22:30:30,12.69,2,12.19,3660,22.5
2025-07-26T04:30:00,2025-07-26T04:30:30,12.68,1,12.19,3721,22
2025-07-26T10:30:00,2025-07-26T10:30:30,12.67,1,12.18,3614,22.5
2025-07-26T16:30:00,2025-07-26T16:30:30,12.66,2,12.17,3652,22
2025-07-26T22:30:00,2025-07-26T22:30:30,12.65,1,12.17,3638,22.5
2025-07-27T04:30:00,2025-07-27T04:30:30,12.64,2,12.17,3710,22.25
2025-07-27T10:30:00,2025-07-27T10:30:30,12.63,1,12.16,3652,23.25
2025-07-27T16:30:00,2025-07-27T16:30:30,12.63,1,12.15,3610,22.25
2025-07-27T22:30:00,2025-07-27T22:30:30,12.62,1,12.16,3767,23.25
2025-07-28T04:30:00,2025-07-28T04:30:30,12.61,1,12.13,3688,21.75
2025-07-28T10:30:00,2025-07-28T10:30:30,12.6,1,12.13,3656,22.75
2025-07-28T16:30:00,2025-07-28T16:30:30,12.59,1,12.12,3740,21.25
2025-07-28T22:30:00,2025-07-28T22:30:30,12.58,1,12.11,3639,22.5
2025-07-29T04:30:00,2025-07-29T04:30:30,12.57,1,12.1,3637,21.5
2025-07-29T10:30:00,2025-07-29T10:30:30,12.56,1,12.1,3749,22.25
2025-07-29T16:30:00,2025-07-29T16:30:30,12.55,1,12.09,3658,21.5
2025-07-29T22:30:00,2025-07-29T22:30:30,12.55,1,12.08,3719,22.25
2025-07-30T04:30:00,2025-07-30T04:30:30,12.53,1,12.07,3630,21.5
2025-07-30T10:30:00,2025-07-30T10:30:30,12.53,1,12.08,3683,22.25
2025-07-30T16:30:00,2025-07-30T16:30:30,12.52,1,12.06,3648,21.5
2025-07-30T22:30:00,2025-07-30T22:30:30,12.51,1,12.06,3651,22.25
2025-07-31T04:30:00,2025-07-31T04:30:30,12.5,1,12.04,3635,21.5
2025-07-31T10:30:00,2025-07-31T10:30:30,12.49,1,12.05,3686,22
2025-07-31T16:30:00,2025-07-31T16:30:30,12.49,1,12.04,3753,22
2025-07-31T22:30:00,2025-07-31T22:30:30,12.47,1,12.02,3654,22
2025-08-01T04:30:00,2025-08-01T04:30:30,12.47,1,12.02,3635,22.25
2025-08-01T10:30:00,2025-08-01T10:30:30,12.46,0,12.01,3627,22.5
2025-08-01T16:30:00,2025-08-01T16:30:30,12.45,1,12.02,3691,21.75
2025-08-01T22:30:00,2025-08-01T22:30:30,12.44,1,12,3619,22.5
2025-08-02T04:30:00,2025-08-02T04:30:30,12.44,1,12,3593,22.5
2025-08-02T10:30:00,2025-08-02T10:30:30,12.43,1,12.01,3606,23.25
2025-08-02T16:30:00,2025-08-02T16:30:30,12.42,0,12,3635,22.5
2025-08-02T22:30:00,2025-08-02T22:30:30,12.41,0,11.98,3559,22.75
2025-08-03T04:30:00,2025-08-03T04:30:30,12.41,0,11.99,3611,23
2025-08-03T10:30:00,2025-08-03T10:30:30,12.4,0,11.99,3600,23.25
2025-08-03T16:30:00,2025-08-03T16:30:30,12.39,0,11.98,3599,23
2025-08-03T22:30:00,2025-08-03T22:30:30,12.38,0,11.97,3490,23.25
2025-08-04T04:30:00,2025-08-04T04:30:30,12.37,0,11.97,3533,23.25
2025-08-04T10:30:00,2025-08-04T10:30:30,12.37,1,11.96,3486,23.5
2025-08-04T16:30:00,2025-08-04T16:30:30,12.35,0,11.94,3595,22.75
2025-08-04T22:30:00,2025-08-04T22:30:30,12.35,0,11.93,3564,23
2025-08-05T04:30:00,2025-08-05T04:30:30,12.34,0,11.94,3499,23.25
2025-08-05T10:30:00,2025-08-05T10:30:30,12.33,0,11.93,3539,23.25
2025-08-05T16:30:00,2025-08-05T16:30:30,12.33,0,11.93,3602,23
2025-08-05T22:30:00,2025-08-05T22:30:30,12.32,1,11.92,3495,24.25
2025-08-06T04:30:00,2025-08-06T04:30:30,12.31,0,11.91,3576,23
2025-08-06T10:30:00,2025-08-06T10:30:30,12.3,0,11.91,3486,24
2025-08-06T16:30:00,2025-08-06T16:30:30,12.29,0,11.89,3475,23.25
2025-08-06T22:30:00,2025-08-06T22:30:30,12.29,0,11.89,3521,23.75
2025-08-07T04:30:00,2025-08-07T04:30:30,12.28,0,11.88,3561,23.5
2025-08-07T10:30:00,2025-08-07T10:30:30,12.27,0,11.87,3482,23.75
2025-08-07T16:30:00,2025-08-07T16:30:30,12.26,0,11.87,3521,23.25
2025-08-07T22:30:00,2025-08-07T22:30:30,12.25,0,11.88,3527,24
2025-08-08T04:30:00,2025-08-08T04:30:30,12.25,0,11.86,3456,23.5
2025-08-08T10:30:00,2025-08-08T10:30:30,12.24,0,11.86,3474,23.75
2025-08-08T16:30:00,2025-08-08T16:30:30,12.23,0,11.84,3593,23
2025-08-08T22:30:00,2025-08-08T22:30:30,12.23,0,11.84,3435,24.25
2025-08-09T04:30:00,2025-08-09T04:30:30,12.21,0,11.82,3418,23
2025-08-09T10:30:00,2025-08-09T10:30:30,12.21,0,11.83,3440,24
2025-08-09T16:30:00,2025-08-09T16:30:30,12.2,0,11.81,3555,23.25
2025-08-09T22:30:00,2025-08-09T22:30:30,12.19,0,11.81,3428,24.25
2025-08-10T04:30:00,2025-08-10T04:30:30,12.19,0,11.82,3667,23.75
2025-08-10T10:30:00,2025-08-10T10:30:30,12.18,0,11.8,3461,24.25
2025-08-10T16:30:00,2025-08-10T16:30:30,12.17,0,11.79,3465,23.75
2025-08-10T22:30:00,2025-08-10T22:30:30,12.16,0,11.79,3571,24
2025-08-11T04:30:00,2025-08-11T04:30:30,12.15,0,11.78,3573,23.75
2025-08-11T10:30:00,2025-08-11T10:30:30,12.15,0,11.78,3448,24.25
2025-08-11T16:30:00,2025-08-11T16:30:30,12.14,0,11.77,3533,23.75
2025-08-11T22:30:00,2025-08-11T22:30:30,12.13,0,11.76,3468,24.25
2025-08-12T04:30:00,2025-08-12T04:30:30,12.12,-1,11.75,3495,23.75
2025-08-12T10:30:00,2025-08-12T10:30:30,12.11,-1,11.74,3472,24
2025-08-12T16:30:00,2025-08-12T16:30:30,12.1,0,11.74,3574,23.25
2025-08-12T22:30:00,2025-08-12T22:30:30,12.09,0,11.73,3482,24
2025-08-13T04:30:00,2025-08-13T04:30:30,12.09,0,11.73,3535,23
2025-08-13T10:30:00,2025-08-13T10:30:30,12.08,0,11.72,3488,23.75
2025-08-13T16:30:00,2025-08-13T16:30:30,12.07,0,11.7,3433,23
2025-08-13T22:30:00,2025-08-13T22:30:30,12.06,0,11.68,3437,23.5
2025-08-14T04:30:00,2025-08-14T04:30:30,12.05,0,11.68,3427,23.5
2025-08-14T10:30:00,2025-08-14T10:30:30,12.05,-1,11.69,3606,23.5
2025-08-14T16:30:00,2025-08-14T16:30:30,12.04,0,11.67,3418,23.25
2025-08-14T22:30:00,2025-08-14T22:30:30,12.03,-1,11.66,3398,23.5
2025-08-15T04:30:00,2025-08-15T04:30:30,12.02,-1,11.66,3491,23.5
2025-08-15T10:30:00,2025-08-15T10:30:30,12.01,-1,11.64,3372,24
2025-08-15T16:30:00,2025-08-15T16:30:30,12.01,-1,11.65,3475,23.5
2025-08-15T22:30:00,2025-08-15T22:30:30,12,-1,11.64,3472,24
2025-08-16T04:30:00,2025-08-16T04:30:30,11.99,-1,11.63,3352,23.75
2025-08-16T10:30:00,2025-08-16T10:30:30,11.98,-1,11.63,3439,24.5
2025-08-16T16:30:00,2025-08-16T16:30:30,11.97,-1,11.63,3454,24.25
2025-08-16T22:30:00,2025-08-16T22:30:30,11.97,-1,11.62,3454,24.25
2025-08-17T04:30:00,2025-08-17T04:30:30,11.96,-1,11.61,3285,23.75
2025-08-17T10:30:00,2025-08-17T10:30:30,11.95,-1,11.6,3425,24.5
2025-08-17T16:30:00,2025-08-17T16:30:30,11.94,-1,11.59,3396,24
2025-08-17T22:30:00,2025-08-17T22:30:30,11.93,-1,11.58,3375,24.5
2025-08-18T04:30:00,2025-08-18T04:30:30,11.93,-1,11.58,3397,24.25
2025-08-18T10:30:00,2025-08-18T10:30:30,11.91,-1,11.57,3463,24.5
2025-08-18T16:30:00,2025-08-18T16:30:30,11.91,-1,11.55,3316,23.75
2025-08-18T22:30:00,2025-08-18T22:30:30,11.9,-1,11.53,3434,24
2025-08-19T04:30:00,2025-08-19T04:30:30,11.89,-1,11.53,3297,23.75
2025-08-19T10:30:00,2025-08-19T10:30:30,11.88,-1,11.52,3287,23.75
2025-08-19T16:30:00,2025-08-19T16:30:30,11.87,-1,11.52,3413,23.5
2025-08-19T22:30:00,2025-08-19T22:30:30,11.86,-1,11.5,3294,24
2025-08-20T04:30:00,2025-08-20T04:30:30,11.85,-1,11.49,3461,23.5
2025-08-20T10:30:00,2025-08-20T10:30:30,11.84,-1,11.49,3351,23.75
2025-08-20T16:30:00,2025-08-20T16:30:30,11.83,-1,11.48,3381,23.25
2025-08-20T22:30:00,2025-08-20T22:30:30,11.83,-1,11.47,3300,23.5
2025-08-21T04:30:00,2025-08-21T04:30:30,11.81,-1,11.46,3300,22.75
2025-08-21T10:30:00,2025-08-21T10:30:30,11.81,-1,11.46,3318,23.25
2025-08-21T16:30:00,2025-08-21T16:30:30,11.8,-1,11.44,3427,22.5
2025-08-21T22:30:00,2025-08-21T22:30:30,11.79,-1,11.42,3269,23
2025-08-22T04:30:00,2025-08-22T04:30:30,11.78,-1,11.4,3250,22.5
2025-08-22T10:30:00,2025-08-22T10:30:30,11.77,-1,11.4,3277,22.75
2025-08-22T16:30:00,2025-08-22T16:30:30,11.76,-1,11.39,3255,22.25
2025-08-22T22:30:00,2025-08-22T22:30:30,11.75,-1,11.38,3172,22.5
2025-08-23T04:30:00,2025-08-23T04:30:30,11.74,-1,11.37,3361,22
2025-08-23T10:30:00,2025-08-23T10:30:30,11.73,-1,11.37,3132,22.75
2025-08-23T16:30:00,2025-08-23T16:30:30,11.72,-2,11.35,3226,22
2025-08-23T22:30:00,2025-08-23T22:30:30,11.71,-2,11.35,3257,22.75
2025-08-24T04:30:00,2025-08-24T04:30:30,11.71,-2,11.32,3263,22.25
2025-08-24T10:30:00,2025-08-24T10:30:30,11.69,-1,11.32,3384,22.5
2025-08-24T16:30:00,2025-08-24T16:30:30,11.69,-2,11.3,3241,22.25
2025-08-24T22:30:00,2025-08-24T22:30:30,11.68,-2,11.3,3268,23
2025-08-25T04:30:00,2025-08-25T04:30:30,11.67,-2,11.29,3289,22.5
2025-08-25T10:30:00,2025-08-25T10:30:30,11.66,-2,11.28,3265,22.75
2025-08-25T16:30:00,2025-08-25T16:30:30,11.65,-2,11.97,0,25
2025-08-25T22:30:00,2025-08-25T22:30:30,11.65,-2,11.97,0,24.25
2025-08-26T04:30:00,2025-08-26T04:30:30,11.64,-2,11.95,-1,21
2025-08-26T10:30:00,2025-08-26T10:30:30,11.63,-2,11.95,-1,20.75
2025-08-26T16:30:00,2025-08-26T16:30:30,11.63,-2,11.94,0,20.5
2025-08-26T22:30:00,2025-08-26T22:30:30,11.63,-2,11.94,-1,21
2025-08-27T04:30:00,2025-08-27T04:30:30,11.63,-2,11.94,-1,21.25
2025-08-27T10:30:00,2025-08-27T10:30:30,11.63,-2,11.94,0,21.5
2025-08-27T16:30:00,2025-08-27T16:30:30,11.62,-2,11.93,-1,21.5
2025-08-27T22:30:00,2025-08-27T22:30:30,11.62,-2,11.93,0,21.75
2025-08-28T04:30:00,2025-08-28T04:30:30,11.62,-2,11.93,0,21.75
2025-08-28T10:30:00,2025-08-28T10:30:30,11.61,-2,11.93,-1,22
Logging halted by user,,,,,,
