Pump Start Time,Pump Stop Time,Idle Voltage (V),Idle Current (mA),Loaded Voltage (V),Loaded Current (mA),PCB Temp (*C)
2025-07-22T22:00:00,2025-07-22T22:00:30,12.79,1,13.11,2,30.75
2025-07-23T04:00:00,2025-07-23T04:00:30,12.73,1,13.04,2,21
2025-07-23T10:00:00,2025-07-23T10:00:30,12.69,0,13,2,17.25
2025-07-23T16:00:00,2025-07-23T16:00:30,12.71,1,12.21,3555,22.5
2025-07-23T22:00:00,2025-07-23T22:00:30,12.7,1,12.19,3596,24
2025-07-24T04:00:00,2025-07-24T04:00:30,12.69,1,12.17,3523,22.5
2025-07-24T10:00:00,2025-07-24T10:00:30,12.67,0,12.15,3529,23.5
2025-07-24T16:00:00,2025-07-24T16:00:30,12.65,0,12.13,3571,22.5
2025-07-24T22:00:00,2025-07-24T22:00:30,12.64,1,12.13,3583,23.75
2025-07-25T04:00:00,2025-07-25T04:00:30,12.63,0,12.11,3534,22.5
2025-07-25T10:00:00,2025-07-25T10:00:30,12.61,0,12.11,3538,23
2025-07-25T16:00:00,2025-07-25T16:00:30,12.6,0,12.09,3515,22
2025-07-25T22:00:00,2025-07-25T22:00:30,12.59,0,12.08,3550,23
2025-07-26T04:00:00,2025-07-26T04:00:30,12.58,0,12.08,3519,22.25
2025-07-26T10:00:00,2025-07-26T10:00:30,12.57,0,12.07,3491,23
2025-07-26T16:00:00,2025-07-26T16:00:30,12.56,0,12.06,3524,22.25
2025-07-26T22:00:00,2025-07-26T22:00:30,12.55,0,12.05,3556,23.25
2025-07-27T04:00:00,2025-07-27T04:00:30,12.54,0,12.05,3503,22.5
2025-07-27T10:00:00,2025-07-27T10:00:30,12.53,0,12.04,3571,23.5
2025-07-27T16:00:00,2025-07-27T16:00:30,12.52,0,12.03,3564,22
2025-07-27T22:00:00,2025-07-27T22:00:30,12.51,0,12.03,3538,23.5
2025-07-28T04:00:00,2025-07-28T04:00:30,12.51,0,12.01,3520,22
2025-07-28T10:00:00,2025-07-28T10:00:30,12.49,0,12,3527,23.25
2025-07-28T16:00:00,2025-07-28T16:00:30,12.48,0,11.99,3539,21.5
2025-07-28T22:00:00,2025-07-28T22:00:30,12.48,0,11.98,3522,23
2025-07-29T04:00:00,2025-07-29T04:00:30,12.47,0,11.97,3562,22
2025-07-29T10:00:00,2025-07-29T10:00:30,12.46,0,11.97,3532,22.75
2025-07-29T16:00:00,2025-07-29T16:00:30,12.45,0,11.96,3514,21.75
2025-07-29T22:00:00,2025-07-29T22:00:30,12.44,0,11.95,3523,22.75
2025-07-30T04:00:00,2025-07-30T04:00:30,12.43,0,11.95,3490,22
2025-07-30T10:00:00,2025-07-30T10:00:30,12.42,0,11.94,3444,23
2025-07-30T16:00:00,2025-07-30T16:00:30,12.41,0,11.94,3390,22.5
2025-07-30T22:00:00,2025-07-30T22:00:30,12.41,0,11.93,3463,23.25
2025-07-31T04:00:00,2025-07-31T04:00:30,12.39,-1,11.92,3446,22
2025-07-31T10:00:00,2025-07-31T10:00:30,12.39,0,11.91,3474,22.75
2025-07-31T16:00:00,2025-07-31T16:00:30,12.38,-1,11.9,3455,22.5
2025-07-31T22:00:00,2025-07-31T22:00:30,12.37,-1,11.89,3497,23.25
2025-08-01T04:00:00,2025-08-01T04:00:30,12.36,-1,11.87,3522,22
2025-08-01T10:00:00,2025-08-01T10:00:30,12.35,-1,11.87,3498,22.75
2025-08-01T16:00:00,2025-08-01T16:00:30,12.34,-1,11.85,3478,21.5
2025-08-01T22:00:00,2025-08-01T22:00:30,12.33,-1,11.84,3457,22.75
